LFO,YEAR,PAYQTR1,EMP,GEO_ID,ESTAB,PAYANN,EMPSZES,state
933,2015,0,0,0400000US27,0,0,242,27
933,2015,36905,3933,0400000US27,24,155259,251,27
933,2015,39392,4475,0400000US27,12,157653,252,27
933,2015,49297,5090,0400000US27,6,205483,254,27
933,2015,169777,14424,0400000US27,8,672587,260,27
942,2015,423155,26134,0400000US27,915,1540118,001,27
942,2015,11160,497,0400000US27,231,44513,212,27
942,2015,16054,1528,0400000US27,212,75462,220,27
942,2015,29889,2817,0400000US27,201,133277,230,27
942,2015,49043,4715,0400000US27,156,214862,241,27
942,2015,61785,4845,0400000US27,69,235967,242,27
942,2015,69070,5351,0400000US27,35,277869,251,27
942,2015,36824,2919,0400000US27,8,164831,252,27
942,2015,0,0,0400000US27,1,0,254,27
942,2015,0,0,0400000US27,2,0,260,27
001,2015,8204872,926391,0400000US28,58662,33948151,001,28
001,2015,436303,54759,0400000US28,29572,2039840,212,28
001,2015,615568,82743,0400000US28,12522,2618108,220,28
001,2015,838928,108320,0400000US28,8091,3537316,230,28
001,2015,1293120,165594,0400000US28,5497,5380448,241,28
001,2015,947328,118501,0400000US28,1721,3911796,242,28
001,2015,1194039,128768,0400000US28,860,4870499,251,28
001,2015,912971,90418,0400000US28,257,3567031,252,28
001,2015,622046,61979,0400000US28,87,2496498,254,28
001,2015,1344569,115309,0400000US28,55,5526615,260,28
910,2015,4192497,411282,0400000US28,16930,17036859,001,28
910,2015,135689,11809,0400000US28,5862,599538,212,28
910,2015,248695,28961,0400000US28,4356,1045682,220,28
910,2015,380111,41486,0400000US28,3130,1562198,230,28
910,2015,621617,66982,0400000US28,2214,2526685,241,28
910,2015,466663,48191,0400000US28,689,1904047,242,28
910,2015,701759,67596,0400000US28,434,2833173,251,28
9111,2015,1701117,228357,0400000US28,20161,7315054,001,28
910,2015,628136,60951,0400000US28,167,2429565,252,28
910,2015,448515,38290,0400000US28,55,1793708,254,28
910,2015,561312,47016,0400000US28,23,2342263,260,28
9111,2015,161723,19248,0400000US28,10669,777348,212,28
9111,2015,213000,28370,0400000US28,4265,933832,220,28
9111,2015,265184,36987,0400000US28,2755,1169653,230,28
9111,2015,370234,51830,0400000US28,1729,1629800,241,28
9111,2015,235087,34868,0400000US28,510,1007663,242,28
9111,2015,199928,24662,0400000US28,175,827413,251,28
9111,2015,106875,13089,0400000US28,39,439039,252,28
9111,2015,41666,8231,0400000US28,12,168830,254,28
9111,2015,107420,11072,0400000US28,7,361476,260,28
920,2015,248778,41977,0400000US28,7863,1054688,001,28
920,2015,51051,10150,0400000US28,5887,238612,212,28
920,2015,39413,7830,0400000US28,1231,166526,220,28
920,2015,30323,6156,0400000US28,475,127476,230,28
920,2015,33171,5684,0400000US28,195,135736,241,28
920,2015,19328,3112,0400000US28,46,74843,242,28
920,2015,24857,2639,0400000US28,18,104372,251,28
920,2015,23001,2298,0400000US28,7,97534,252,28
920,2015,15292,2604,0400000US28,3,60916,254,28
920,2015,0,0,0400000US28,1,0,260,28
930,2015,773235,110884,0400000US28,7546,3225434,001,28
930,2015,48428,6766,0400000US28,3864,258769,212,28
930,2015,63680,9206,0400000US28,1385,265614,220,28
930,2015,100850,14092,0400000US28,1030,428847,230,28
930,2015,71673,7323,0400000US28,23,286346,252,28
930,2015,158137,24609,0400000US28,809,643729,241,28
930,2015,120394,19105,0400000US28,282,489016,242,28
930,2015,147066,20262,0400000US28,146,604565,251,28
930,2015,23399,2329,0400000US28,3,81258,254,28
930,2015,39608,7192,0400000US28,4,167290,260,28
932,2015,777857,94843,0400000US28,5995,3182736,001,28
932,2015,38160,6691,0400000US28,3246,160621,212,28
932,2015,48690,8175,0400000US28,1256,198123,220,28
932,2015,59149,9284,0400000US28,677,235718,230,28
932,2015,104694,15875,0400000US28,530,421455,241,28
932,2015,99949,12745,0400000US28,187,409924,242,28
932,2015,95665,10796,0400000US28,68,402412,251,28
932,2015,52845,3843,0400000US28,12,188853,252,28
932,2015,57919,7664,0400000US28,10,242926,254,28
932,2015,220786,19770,0400000US28,9,922704,260,28
933,2015,450212,33570,0400000US28,36,1881581,001,28
933,2015,0,0,0400000US28,1,0,212,28
933,2015,0,0,0400000US28,0,0,220,28
933,2015,0,0,0400000US28,0,0,230,28
933,2015,0,0,0400000US28,1,0,241,28
933,2015,0,0,0400000US28,2,0,242,28
933,2015,15638,1640,0400000US28,10,61034,251,28
933,2015,25770,2555,0400000US28,8,105514,252,28
933,2015,35255,2861,0400000US28,4,148860,254,28
933,2015,371774,26332,0400000US28,10,1558895,260,28
942,2015,61176,5478,0400000US28,131,251799,001,28
942,2015,1243,93,0400000US28,43,4920,212,28
942,2015,4253,329,0400000US28,5,19169,242,28
942,2015,2090,201,0400000US28,29,8331,220,28
942,2015,3311,315,0400000US28,24,13424,230,28
942,2015,5155,585,0400000US28,19,22931,241,28
942,2015,9126,1173,0400000US28,9,37530,251,28
942,2015,0,0,0400000US28,1,0,252,28
942,2015,0,0,0400000US28,0,0,254,28
942,2015,0,0,0400000US28,1,0,260,28
001,2015,27101989,2442316,0400000US29,158191,109135528,001,29
001,2015,1158265,144038,0400000US29,89151,5622608,212,29
001,2015,1521566,183375,0400000US29,27600,6512591,220,29
001,2015,2169051,258414,0400000US29,19143,9265731,230,29
001,2015,3764240,422394,0400000US29,13993,15905077,241,29
001,2015,3086258,324762,0400000US29,4750,12681474,242,29
001,2015,4289391,371692,0400000US29,2458,16947901,251,29
001,2015,3201024,242461,0400000US29,707,12639545,252,29
001,2015,2375971,167967,0400000US29,245,9369080,254,29
001,2015,5536223,327213,0400000US29,144,20191521,260,29
910,2015,15040448,1078722,0400000US29,39711,57277206,001,29
910,2015,373985,28493,0400000US29,14668,1676731,212,29
910,2015,601175,58865,0400000US29,8738,2482932,220,29
910,2015,945680,95771,0400000US29,7053,3941579,230,29
910,2015,1771092,166111,0400000US29,5506,7290573,241,29
910,2015,1496990,127105,0400000US29,1842,5945820,242,29
910,2015,2617772,194829,0400000US29,1252,9983499,251,29
910,2015,2157446,150308,0400000US29,435,8204537,252,29
910,2015,1609150,98486,0400000US29,144,6199405,254,29
910,2015,3467158,158754,0400000US29,73,11552130,260,29
9111,2015,746956,93430,0400000US29,6942,3327841,230,29
9111,2015,5314029,627590,0400000US29,53545,23568346,001,29
9111,2015,412122,50511,0400000US29,29425,2111305,212,29
9111,2015,551811,67830,0400000US29,10207,2479271,220,29
9111,2015,1158949,143033,0400000US29,4727,5102484,241,29
9111,2015,854861,104183,0400000US29,1536,3678809,242,29
9111,2015,778515,80816,0400000US29,559,3287065,251,29
9111,2015,352938,31815,0400000US29,95,1595303,252,29
9111,2015,260979,27026,0400000US29,39,1136228,254,29
9111,2015,196898,28946,0400000US29,15,850040,260,29
920,2015,548640,105950,0400000US29,33658,2397338,001,29
920,2015,137714,36408,0400000US29,29260,678208,212,29
920,2015,82553,18021,0400000US29,2809,354486,220,29
920,2015,61658,12560,0400000US29,971,256745,230,29
920,2015,67411,12645,0400000US29,424,290494,241,29
920,2015,59264,9994,0400000US29,142,242038,242,29
920,2015,44887,5080,0400000US29,34,184933,251,29
920,2015,48558,5182,0400000US29,14,188163,252,29
920,2015,0,0,0400000US29,2,0,254,29
920,2015,0,0,0400000US29,2,0,260,29
930,2015,2144305,238784,0400000US29,17346,9037054,001,29
930,2015,138127,15533,0400000US29,9239,708372,212,29
930,2015,141935,19998,0400000US29,3029,598876,220,29
930,2015,210136,31099,0400000US29,2278,893202,230,29
930,2015,393988,55813,0400000US29,1854,1636656,241,29
930,2015,319541,40714,0400000US29,612,1326488,242,29
930,2015,392925,38776,0400000US29,261,1616883,251,29
932,2015,3517247,351702,0400000US29,13358,14628789,001,29
930,2015,281113,19589,0400000US29,58,1185378,252,29
930,2015,140984,6893,0400000US29,11,535778,254,29
930,2015,125556,10369,0400000US29,4,535421,260,29
932,2015,91308,12645,0400000US29,6347,429430,212,29
932,2015,135931,17794,0400000US29,2684,563049,220,29
001,2015,632339,76877,0400000US30,2609,2658786,241,30
001,2015,3335390,375041,0400000US30,37270,14227065,001,30
001,2015,278060,35600,0400000US30,22360,1387385,212,30
001,2015,331220,44497,0400000US30,6729,1467497,220,30
001,2015,468428,59594,0400000US30,4436,2030366,230,30
001,2015,417241,48996,0400000US30,715,1723926,242,30
001,2015,494677,49053,0400000US30,334,2011039,251,30
001,2015,266458,20737,0400000US30,61,996554,252,30
001,2015,141162,9187,0400000US30,12,485795,254,30
001,2015,305805,30500,0400000US30,14,1465717,260,30
910,2015,1388661,121587,0400000US30,6410,5637887,001,30
910,2015,70456,5042,0400000US30,2758,302270,212,30
910,2015,94257,8984,0400000US30,1344,397266,220,30
910,2015,164152,14939,0400000US30,1112,693864,230,30
910,2015,246109,21649,0400000US30,731,980320,241,30
910,2015,197068,18025,0400000US30,262,788208,242,30
910,2015,0,0,0400000US30,2,0,260,30
910,2015,260275,23912,0400000US30,160,1014155,251,30
910,2015,179331,12355,0400000US30,36,658513,252,30
910,2015,88274,4020,0400000US30,5,300036,254,30
9111,2015,956559,130760,0400000US30,18639,4380572,001,30
9111,2015,133609,17973,0400000US30,11728,722845,212,30
9111,2015,161206,22462,0400000US30,3401,746105,220,30
9111,2015,196996,28068,0400000US30,2092,887145,230,30
9111,2015,229113,32838,0400000US30,1122,1024034,241,30
9111,2015,109047,14617,0400000US30,215,479531,242,30
9111,2015,92549,10442,0400000US30,74,401794,251,30
9111,2015,7724,1224,0400000US30,4,45233,252,30
9111,2015,0,0,0400000US30,2,0,254,30
9111,2015,0,0,0400000US30,1,0,260,30
920,2015,78776,17939,0400000US30,4620,362004,001,30
920,2015,22970,5408,0400000US30,3739,117369,212,30
920,2015,16827,3686,0400000US30,571,77703,220,30
920,2015,13734,2671,0400000US30,206,53335,230,30
920,2015,10348,2285,0400000US30,82,42505,241,30
920,2015,6961,1118,0400000US30,17,33482,242,30
920,2015,1071,329,0400000US30,3,4432,251,30
920,2015,0,0,0400000US30,0,0,252,30
920,2015,0,0,0400000US30,0,0,254,30
920,2015,0,0,0400000US30,2,0,260,30
930,2015,284190,38596,0400000US30,3923,1194390,001,30
930,2015,27249,3684,0400000US30,2319,142278,212,30
930,2015,25812,4273,0400000US30,657,111212,220,30
930,2015,43182,5116,0400000US30,38,180021,251,30
930,2015,40567,6160,0400000US30,459,179089,230,30
930,2015,72460,10490,0400000US30,354,302502,241,30
930,2015,41730,6293,0400000US30,92,168776,242,30
930,2015,0,0,0400000US30,2,0,252,30
930,2015,0,0,0400000US30,1,0,254,30
930,2015,0,0,0400000US30,1,0,260,30
932,2015,542009,60268,0400000US30,3446,2324417,001,30
932,2015,22315,3356,0400000US30,1752,96682,212,30
932,2015,29001,4603,0400000US30,685,118586,220,30
932,2015,46031,7047,0400000US30,514,187825,230,30
932,2015,66465,8764,0400000US30,293,276424,241,30
932,2015,57556,8489,0400000US30,123,236405,242,30
932,2015,87265,8308,0400000US30,53,362787,251,30
932,2015,40117,5250,0400000US30,15,166430,252,30
932,2015,26983,2822,0400000US30,4,118024,254,30
932,2015,166276,11629,0400000US30,7,761254,260,30
933,2015,50930,3034,0400000US30,17,187967,001,30
933,2015,0,0,0400000US30,0,0,212,30
933,2015,0,0,0400000US30,1,0,220,30
933,2015,0,0,0400000US30,1,0,230,30
933,2015,1117,140,0400000US30,4,5137,241,30
933,2015,2293,223,0400000US30,3,7399,242,30
933,2015,6148,658,0400000US30,4,30247,251,30
933,2015,20149,927,0400000US30,3,61625,252,30
933,2015,0,0,0400000US30,0,0,254,30
933,2015,0,0,0400000US30,1,0,260,30
942,2015,34265,2857,0400000US30,215,139828,001,30
942,2015,1461,137,0400000US30,64,5941,212,30
942,2015,2586,231,0400000US30,3,10125,242,30
942,2015,4039,485,0400000US30,70,16315,220,30
942,2015,6817,695,0400000US30,52,28515,230,30
942,2015,6727,711,0400000US30,23,27864,241,30
942,2015,0,0,0400000US30,2,0,251,30
942,2015,0,0,0400000US30,1,0,252,30
942,2015,0,0,0400000US30,0,0,254,30
942,2015,0,0,0400000US30,0,0,260,30
932,2015,189853,24198,0400000US29,1798,789227,230,29
932,2015,353467,43520,0400000US29,1435,1513638,241,29
932,2015,347583,41608,0400000US29,602,1455456,242,29
932,2015,402894,47656,0400000US29,323,1657011,251,29
932,2015,303155,30591,0400000US29,90,1234097,252,29
932,2015,258409,26884,0400000US29,39,1050997,254,29
932,2015,1434647,106806,0400000US29,40,5935884,260,29
933,2015,416651,30147,0400000US29,50,1726443,001,29
933,2015,0,0,0400000US29,0,0,212,29
933,2015,0,0,0400000US29,1,0,220,29
933,2015,0,0,0400000US29,2,0,230,29
933,2015,0,0,0400000US29,0,0,241,29
933,2015,0,0,0400000US29,2,0,242,29
933,2015,27904,2660,0400000US29,15,110951,251,29
933,2015,50052,4333,0400000US29,13,202260,252,29
933,2015,57628,5128,0400000US29,7,237663,254,29
933,2015,279386,17817,0400000US29,10,1169001,260,29
942,2015,120669,9421,0400000US29,523,500352,001,29
942,2015,5009,448,0400000US29,212,18562,212,29
942,2015,8016,860,0400000US29,132,33387,220,29
942,2015,14558,1327,0400000US29,99,56566,230,29
942,2015,19333,1272,0400000US29,47,71232,241,29
942,2015,34804,2011,0400000US29,3,155783,254,29
942,2015,6693,985,0400000US29,14,27456,242,29
942,2015,24494,1875,0400000US29,14,107559,251,29
942,2015,0,0,0400000US29,2,0,252,29
942,2015,0,0,0400000US29,0,0,260,29
001,2015,8918066,870279,0400000US31,53719,36967924,001,31
001,2015,404815,49805,0400000US31,29222,2027479,212,31
001,2015,537059,66416,0400000US31,10017,2311004,220,31
001,2015,769912,93094,0400000US31,6898,3295343,230,31
001,2015,1304724,148751,0400000US31,4974,5516902,241,31
001,2015,898672,96932,0400000US31,1417,3768810,242,31
001,2015,1368127,121460,0400000US31,810,5485777,251,31
001,2015,1015047,83173,0400000US31,243,3985125,252,31
001,2015,812760,58529,0400000US31,87,3115720,254,31
001,2015,1806950,152119,0400000US31,51,7461764,260,31
910,2015,4367277,348703,0400000US31,12620,17226957,001,31
910,2015,111273,8930,0400000US31,4631,554126,212,31
910,2015,185691,18154,0400000US31,2726,757237,220,31
910,2015,312547,31238,0400000US31,2295,1307999,230,31
910,2015,576847,53628,0400000US31,1787,2372582,241,31
910,2015,426427,38041,0400000US31,551,1733498,242,31
910,2015,812644,61613,0400000US31,404,3184090,251,31
910,2015,680941,53380,0400000US31,154,2575830,252,31
910,2015,443308,28974,0400000US31,43,1646327,254,31
910,2015,817599,54745,0400000US31,29,3095268,260,31
9111,2015,2510777,292040,0400000US31,23843,11277184,001,31
9111,2015,179937,23051,0400000US31,14022,924169,212,31
9111,2015,227722,29497,0400000US31,4437,1036049,220,31
9111,2015,295063,38184,0400000US31,2851,1300614,230,31
9111,2015,437337,55161,0400000US31,1850,1945336,241,31
9111,2015,256747,30589,0400000US31,449,1135907,242,31
9111,2015,266134,26307,0400000US31,176,1086198,251,31
9111,2015,134331,13633,0400000US31,40,560128,252,31
920,2015,36581,7788,0400000US31,5153,177425,212,31
9111,2015,102764,9727,0400000US31,14,425284,254,31
9111,2015,610742,65891,0400000US31,4,2863499,260,31
920,2015,181315,27020,0400000US31,6436,730232,001,31
920,2015,26825,5131,0400000US31,797,112409,220,31
920,2015,19999,3903,0400000US31,298,84529,230,31
920,2015,25367,4072,0400000US31,136,103393,241,31
920,2015,16021,2786,0400000US31,41,71068,242,31
920,2015,12647,1077,0400000US31,7,56380,251,31
920,2015,0,0,0400000US31,2,0,252,31
920,2015,0,0,0400000US31,1,0,254,31
920,2015,0,0,0400000US31,1,0,260,31
930,2015,562860,71697,0400000US31,5363,2418064,001,31
930,2015,42801,4795,0400000US31,2764,222522,212,31
930,2015,46556,6425,0400000US31,972,193674,220,31
930,2015,67957,10032,0400000US31,725,288592,230,31
930,2015,135198,19555,0400000US31,655,559181,241,31
930,2015,83506,9969,0400000US31,152,346139,242,31
930,2015,88549,11056,0400000US31,75,371491,251,31
930,2015,42596,4597,0400000US31,13,171240,252,31
930,2015,35988,3141,0400000US31,5,169640,254,31
930,2015,0,0,0400000US31,2,0,260,31
932,2015,1091709,115262,0400000US31,4939,4459662,001,31
932,2015,31029,4921,0400000US31,2516,135066,212,31
932,2015,42896,6378,0400000US31,962,178322,220,31
932,2015,58334,8119,0400000US31,609,238759,230,31
932,2015,106813,14323,0400000US31,478,440124,241,31
932,2015,154292,12975,0400000US31,19,577441,254,31
932,2015,93489,13228,0400000US31,191,386531,242,31
932,2015,141122,17436,0400000US31,120,582050,251,31
932,2015,134859,9726,0400000US31,29,587002,252,31
932,2015,328875,28156,0400000US31,15,1334367,260,31
933,2015,116174,7150,0400000US31,44,464914,001,31
933,2015,0,0,0400000US31,0,0,212,31
933,2015,0,0,0400000US31,0,0,220,31
933,2015,0,0,0400000US31,1,0,230,31
933,2015,3743,247,0400000US31,6,15083,241,31
933,2015,7572,815,0400000US31,11,31780,242,31
933,2015,31477,2843,0400000US31,19,129941,251,31
933,2015,10905,747,0400000US31,3,45827,252,31
933,2015,62418,2481,0400000US31,4,242026,254,31
933,2015,0,0,0400000US31,0,0,260,31
942,2015,87954,8407,0400000US31,474,390911,001,31
942,2015,3194,320,0400000US31,136,14171,212,31
942,2015,7369,831,0400000US31,123,33313,220,31
942,2015,15953,1601,0400000US31,119,74593,230,31
942,2015,19419,1765,0400000US31,62,81203,241,31
942,2015,14910,1504,0400000US31,22,63887,242,31
942,2015,15554,1128,0400000US31,9,75627,251,31
942,2015,0,0,0400000US31,2,0,252,31
942,2015,0,0,0400000US31,1,0,254,31
942,2015,0,0,0400000US31,0,0,260,31
001,2015,11306176,1129965,0400000US32,63383,46595673,001,32
001,2015,592118,54078,0400000US32,34104,3069316,212,32
001,2015,717141,77450,0400000US32,11574,2993201,220,32
001,2015,1038865,113617,0400000US32,8432,4325350,230,32
001,2015,1499700,171132,0400000US32,5716,6326567,241,32
001,2015,1266071,131232,0400000US32,1920,5137636,242,32
001,2015,1682517,168155,0400000US32,1142,6873154,251,32
001,2015,1111049,98420,0400000US32,276,4219859,252,32
001,2015,896740,83097,0400000US32,121,3608886,254,32
001,2015,2501975,232784,0400000US32,98,10041704,260,32
910,2015,6232094,550938,0400000US32,18077,24767051,001,32
910,2015,207556,13247,0400000US32,7995,991250,212,32
910,2015,266572,22156,0400000US32,3322,1041125,220,32
910,2015,434946,40085,0400000US32,2958,1714763,230,32
910,2015,648943,60737,0400000US32,2022,2660455,241,32
910,2015,591385,51295,0400000US32,78,2407737,254,32
910,2015,666755,58266,0400000US32,844,2616697,242,32
910,2015,999567,89859,0400000US32,625,3962579,251,32
910,2015,812157,61946,0400000US32,168,2962618,252,32
910,2015,1604213,153347,0400000US32,65,6409827,260,32
9111,2015,2481555,282353,0400000US32,27712,11046492,001,32
9111,2015,269131,25039,0400000US32,16461,1456982,212,32
9111,2015,295692,34133,0400000US32,5080,1314569,220,32
9111,2015,379349,43707,0400000US32,3244,1669480,230,32
9111,2015,493383,61266,0400000US32,2078,2168275,241,32
9111,2015,297600,35404,0400000US32,527,1314867,242,32
9111,2015,314278,36317,0400000US32,242,1371621,251,32
9111,2015,147659,18919,0400000US32,57,638307,252,32
9111,2015,86194,9533,0400000US32,14,308423,254,32
9111,2015,198269,18035,0400000US32,9,803968,260,32
920,2015,476674,65499,0400000US32,5655,1982166,001,32
920,2015,34696,6223,0400000US32,3963,179737,212,32
920,2015,32358,5716,0400000US32,891,136493,220,32
920,2015,36488,5816,0400000US32,446,152724,230,32
920,2015,39564,6718,0400000US32,230,162347,241,32
920,2015,32415,5318,0400000US32,79,128601,242,32
920,2015,35978,4181,0400000US32,28,141447,251,32
920,2015,6624,1449,0400000US32,5,25485,252,32
920,2015,23707,4318,0400000US32,6,96763,254,32
920,2015,234844,25760,0400000US32,7,958569,260,32
930,2015,1557458,179275,0400000US32,9572,6476254,001,32
930,2015,61281,7430,0400000US32,4569,358130,212,32
001,2015,6590528,576424,0400000US33,37669,28076320,001,33
001,2015,340238,34484,0400000US33,19771,1784813,212,33
001,2015,465687,50397,0400000US33,7528,2065378,220,33
001,2015,670692,67980,0400000US33,5027,2965662,230,33
001,2015,1010948,102780,0400000US33,3414,4448330,241,33
001,2015,755041,71075,0400000US33,1054,3294567,242,33
001,2015,1022692,93008,0400000US33,633,4245108,251,33
001,2015,799517,57112,0400000US33,169,3004351,252,33
001,2015,476422,31010,0400000US33,48,1927735,254,33
001,2015,1049291,68578,0400000US33,25,4340376,260,33
910,2015,3282987,232538,0400000US33,11129,13096358,001,33
910,2015,124887,8742,0400000US33,4546,590740,212,33
910,2015,188708,16831,0400000US33,2512,783694,220,33
910,2015,301736,24930,0400000US33,1852,1259058,230,33
910,2015,453547,39256,0400000US33,1295,1923963,241,33
910,2015,375163,30975,0400000US33,456,1549006,242,33
910,2015,622006,50843,0400000US33,345,2434250,251,33
910,2015,559376,30749,0400000US33,92,2002843,252,33
910,2015,347871,17642,0400000US33,26,1374069,254,33
910,2015,309693,12570,0400000US33,5,1178735,260,33
9111,2015,1509382,151739,0400000US33,10000,7264963,001,33
9111,2015,91889,8753,0400000US33,4954,555360,212,33
9111,2015,136925,14028,0400000US33,2054,669178,220,33
9111,2015,194664,20033,0400000US33,1467,954180,230,33
9111,2015,311318,31585,0400000US33,1057,1470700,241,33
9111,2015,211811,19658,0400000US33,298,1025096,242,33
9111,2015,189262,18152,0400000US33,124,907625,251,33
920,2015,53028,8871,0400000US33,5703,279676,212,33
9111,2015,66050,10836,0400000US33,31,285238,252,33
9111,2015,38384,5606,0400000US33,10,182135,254,33
9111,2015,269079,23088,0400000US33,5,1215451,260,33
920,2015,241208,33403,0400000US33,7562,1067490,001,33
920,2015,44945,7403,0400000US33,1152,198984,220,33
920,2015,39197,6534,0400000US33,501,177008,230,33
920,2015,29082,4772,0400000US33,162,125863,241,33
920,2015,14717,1831,0400000US33,29,61467,242,33
920,2015,10307,1456,0400000US33,10,47468,251,33
920,2015,0,0,0400000US33,3,0,252,33
920,2015,0,0,0400000US33,1,0,254,33
920,2015,0,0,0400000US33,1,0,260,33
930,2015,469371,59889,0400000US33,5482,2077021,001,33
930,2015,40579,4950,0400000US33,2970,217475,212,33
930,2015,51927,7009,0400000US33,1046,229782,220,33
930,2015,74261,9784,0400000US33,715,328446,230,33
930,2015,111762,15947,0400000US33,529,486677,241,33
930,2015,82049,9793,0400000US33,144,350790,242,33
930,2015,83624,9287,0400000US33,68,356661,251,33
930,2015,25169,3119,0400000US33,10,107190,252,33
930,2015,0,0,0400000US33,0,0,254,33
930,2015,0,0,0400000US33,0,0,260,33
932,2015,1029597,94585,0400000US33,3354,4337604,001,33
932,2015,28861,3038,0400000US33,1548,137207,212,33
932,2015,41172,4826,0400000US33,723,175416,220,33
932,2015,59197,6440,0400000US33,474,240203,230,33
932,2015,115358,10840,0400000US33,31,492045,252,33
932,2015,101581,10646,0400000US33,354,426111,241,33
932,2015,65123,8185,0400000US33,118,279067,242,33
932,2015,113499,12856,0400000US33,83,483561,251,33
932,2015,59416,5855,0400000US33,9,252579,254,33
932,2015,445390,31899,0400000US33,14,1851415,260,33
933,2015,30973,2165,0400000US33,79,120583,001,33
933,2015,0,0,0400000US33,22,0,212,33
933,2015,0,0,0400000US33,36,0,220,33
933,2015,0,0,0400000US33,11,0,230,33
933,2015,0,0,0400000US33,8,0,241,33
933,2015,0,0,0400000US33,0,0,242,33
933,2015,0,0,0400000US33,0,0,251,33
933,2015,0,0,0400000US33,0,0,252,33
933,2015,0,0,0400000US33,2,0,254,33
933,2015,0,0,0400000US33,0,0,260,33
942,2015,27010,2105,0400000US33,63,112301,001,33
942,2015,442,48,0400000US33,28,1864,212,33
942,2015,540,27,0400000US33,5,1863,220,33
942,2015,865,97,0400000US33,7,3635,230,33
942,2015,2606,302,0400000US33,9,10041,241,33
942,2015,6178,633,0400000US33,9,29141,242,33
942,2015,0,0,0400000US33,3,0,251,33
942,2015,0,0,0400000US33,2,0,252,33
942,2015,0,0,0400000US33,0,0,254,33
942,2015,0,0,0400000US33,0,0,260,33
930,2015,208959,25007,0400000US32,368,824956,242,32
