LFO,YEAR,PAYQTR1,EMP,ESTAB,PAYANN,EMPSZES,state
9101,2019,28908061,1788149,62070,104704442,001,37
9101,2019,667641,42071,23022,2880390,210,37
9101,2019,1019507,91069,13494,4047354,220,37
9101,2019,1676266,139614,10238,6530903,230,37
9101,2019,3820477,178739,257,13652855,254,37
9101,2019,2971105,257069,8452,11657436,241,37
9101,2019,3245928,256286,3627,12068233,242,37
9101,2019,4885487,336112,2197,18437987,251,37
9101,2019,3737455,215243,640,13328338,252,37
9101,2019,6884195,271946,143,22100946,260,37
9111,2019,9839269,1060622,109877,42330006,001,37
9111,2019,954931,103088,65006,4851667,210,37
9111,2019,1187914,129916,19479,5144470,220,37
9111,2019,1551762,173927,12913,6666852,230,37
9111,2019,2256868,267041,8916,9663785,241,37
9111,2019,1459904,166481,2469,6211400,242,37
9111,2019,1372213,131560,900,5668848,251,37
9111,2019,511229,48529,147,2088224,252,37
9111,2019,244970,27365,41,1059842,254,37
9111,2019,299478,12715,6,974918,260,37
920,2019,1128049,130349,21368,4442172,001,37
920,2019,151787,25140,16215,739508,210,37
920,2019,115756,18830,2913,475485,220,37
920,2019,113402,15595,1205,443732,230,37
920,2019,139805,18495,633,545411,241,37
920,2019,139105,18072,255,567495,242,37
920,2019,197517,16250,111,754632,251,37
920,2019,142432,9793,27,535562,252,37
920,2019,79645,3819,6,275443,254,37
920,2019,48600,4355,3,104904,260,37
930,2019,3974625,396933,24088,16537867,001,37
930,2019,200508,19512,11767,1112122,210,37
930,2019,249339,27995,4242,1043587,220,37
930,2019,395665,44909,3250,1556324,230,37
930,2019,771599,97330,3204,3131340,241,37
930,2019,661185,71385,1053,2648217,242,37
930,2019,787792,66789,452,3202511,251,37
930,2019,390251,29113,87,1619814,252,37
930,2019,186234,14941,22,751019,254,37
930,2019,332052,24959,11,1472933,260,37
932,2019,4945825,452600,19344,20082951,001,37
932,2019,136709,19166,9759,626325,210,37
932,2019,184803,25459,3919,758964,220,37
932,2019,282707,34873,2561,1141229,230,37
932,2019,480195,55444,1852,1961855,241,37
932,2019,382668,47440,682,1557165,242,37
932,2019,511857,55526,364,2022966,251,37
932,2019,375583,39780,116,1500384,252,37
933,2019,2045,292,116,8560,210,37
932,2019,367206,32891,47,1496555,254,37
932,2019,2224097,142021,44,9017508,260,37
933,2019,1177340,78293,466,4849925,001,37
933,2019,8185,1495,231,34243,220,37
933,2019,3928,864,69,16183,230,37
933,2019,510,132,5,1868,241,37
933,2019,16818,1027,6,69166,251,37
933,2019,34630,2382,7,144919,252,37
933,2019,83307,6490,9,331938,254,37
933,2019,1026782,65481,21,4239320,260,37
942,2019,461605,25674,802,1828666,001,37
942,2019,13293,521,235,55824,210,37
942,2019,21316,953,137,88960,220,37
942,2019,55508,2498,169,221543,230,37
942,2019,100494,6122,183,400084,241,37
942,2019,58839,3241,45,225878,242,37
942,2019,67735,2989,19,273845,251,37
942,2019,68919,2599,7,253492,252,37
942,2019,35033,3587,5,147526,254,37
942,2019,989,119,18,4097,220,35
942,2019,1893,286,22,7098,230,35
942,2019,4308,551,17,16310,241,35
942,2019,1464,216,3,4983,242,35
942,2019,13638,884,5,53410,251,35
942,2019,12404,824,3,59865,252,35
001,2019,4470190,353333,24654,18291999,001,38
001,2019,219259,21646,12915,1081752,210,38
001,2019,314811,31066,4667,1369441,220,38
001,2019,474303,46519,3429,2005707,230,38
001,2019,808071,70601,2372,3304095,241,38
001,2019,639858,50241,744,2570641,242,38
001,2019,763823,57907,386,3028121,251,38
001,2019,591031,33602,99,2250448,252,38
001,2019,357900,21191,30,1346866,254,38
001,2019,301134,20560,12,1334928,260,38
9101,2019,1916091,116891,5228,7222429,001,38
9101,2019,312409,20570,677,1177787,241,38
9101,2019,55949,3796,1935,246127,210,38
9101,2019,100875,7914,1174,418742,220,38
9101,2019,166494,13199,972,672793,230,38
9101,2019,278514,17118,255,1040645,242,38
9101,2019,350454,21705,144,1314958,251,38
9101,2019,382220,17995,54,1376262,252,38
9101,2019,222301,10972,14,781322,254,38
9101,2019,46875,3622,3,193793,260,38
9111,2019,1179027,111113,10737,5239232,001,38
9111,2019,97893,9681,5887,508827,210,38
9111,2019,133914,13589,2049,612542,220,38
9111,2019,193634,19505,1437,861412,230,38
9111,2019,301638,28843,977,1333202,241,38
9111,2019,203780,17721,264,875087,242,38
9111,2019,188274,15888,110,778140,251,38
9111,2019,45645,4131,11,201602,252,38
920,2019,96655,11791,2926,442840,001,38
920,2019,19529,3250,2320,99369,210,38
920,2019,13973,2430,381,62297,220,38
920,2019,13906,1829,145,60155,230,38
920,2019,15135,1727,58,64615,241,38
920,2019,6982,860,12,30272,242,38
920,2019,14172,1011,8,65222,251,38
930,2019,353970,32293,2615,1479421,001,38
930,2019,24740,2170,1360,136154,210,38
930,2019,30371,3023,453,131323,220,38
930,2019,45482,5352,389,190763,230,38
930,2019,82503,8414,289,325005,241,38
930,2019,56226,5138,77,236335,242,38
930,2019,64122,5855,40,273811,251,38
930,2019,46843,1784,6,175870,252,38
932,2019,765051,70079,2693,3260970,001,38
932,2019,16263,2404,1280,71398,210,38
932,2019,25175,3249,488,102940,220,38
932,2019,37063,5096,378,148439,230,38
932,2019,73925,8914,301,309913,241,38
932,2019,87590,8787,126,357281,242,38
932,2019,145290,13336,83,589481,251,38
932,2019,69964,6518,19,295296,252,38
932,2019,89083,7244,11,378247,254,38
932,2019,220698,14531,7,1007975,260,38
933,2019,56127,3372,9,229460,001,38
933,2019,25121,1862,5,104238,252,38
942,2019,17724,1538,108,72145,230,38
942,2019,103269,7794,446,417647,001,38
942,2019,4885,345,133,19877,210,38
942,2019,10491,855,121,41539,220,38
942,2019,22461,2133,70,93573,241,38
942,2019,6766,617,10,31021,242,38
001,2019,61905108,4916956,250981,243906995,001,39
001,2019,2114069,211975,119357,10298986,210,39
001,2019,3107226,334682,50229,13056266,220,39
001,2019,4727769,497007,36809,19703311,230,39
001,2019,7522149,506711,1501,28547756,252,39
001,2019,8231952,820177,27132,33744018,241,39
001,2019,7363492,654530,9502,29614902,242,39
001,2019,10763398,839305,5626,41867827,251,39
001,2019,5977713,361211,526,21775496,254,39
001,2019,12097340,691358,299,45298433,260,39
9101,2019,33347842,2117913,71385,123900671,001,39
9101,2019,713125,48205,24771,3107303,210,39
9101,2019,1231885,110067,16456,4970060,220,39
9101,2019,1942729,170740,12597,7835314,230,39
9101,2019,3610446,293383,9697,14253007,241,39
9101,2019,3551362,259334,3730,13785382,242,39
9101,2019,6273233,419485,2781,23525487,251,39
9101,2019,4816041,292858,873,17854468,252,39
9101,2019,4274341,217827,319,14823380,254,39
9101,2019,6934680,306014,161,23746270,260,39
9111,2019,12643732,1267790,95020,54100242,001,39
9111,2019,792675,82776,48423,4093196,210,39
9111,2019,1136845,123221,18412,5012458,220,39
9111,2019,1713894,186770,13813,7484563,230,39
9111,2019,2703317,291896,9733,11582577,241,39
9111,2019,2075721,200873,2936,8636191,242,39
9111,2019,2250109,203150,1383,9311044,251,39
9111,2019,958207,81598,241,3835460,252,39
9111,2019,486856,42839,63,1998131,254,39
9111,2019,526108,54667,16,2146622,260,39
920,2019,1636377,208100,28881,6933600,001,39
920,2019,196336,33242,20558,1043468,210,39
920,2019,173186,29398,4535,743396,220,39
920,2019,169831,27144,2066,707798,230,39
920,2019,200698,29498,988,831342,241,39
920,2019,230892,34622,518,1064152,242,39
920,2019,242504,23225,156,933647,251,39
920,2019,186474,14268,42,685523,252,39
920,2019,112352,9028,13,433738,254,39
001,2019,16856087,1404725,93761,65227101,001,40
001,2019,829343,86806,50497,3893700,210,40
001,2019,1051278,116861,17568,4350698,220,40
001,2019,1527246,161015,11943,6227274,230,40
001,2019,2578207,269420,8949,10427165,241,40
001,2019,2016174,190560,2776,7925390,242,40
001,2019,2747305,218299,1458,10411021,251,40
001,2019,1818514,123847,365,6650435,252,40
001,2019,1477444,87737,131,5092003,254,40
001,2019,2810576,150180,74,10249415,260,40
9101,2019,8680730,567991,22232,31592734,001,40
9101,2019,218379,15616,8151,974059,210,40
9101,2019,356052,33619,5010,1434306,220,40
9101,2019,599411,53370,3944,2366850,230,40
9101,2019,1103488,92200,3071,4335059,241,40
9101,2019,984485,72930,1045,3699326,242,40
9101,2019,1516179,103668,678,5515244,251,40
9101,2019,1163007,75825,227,4146648,252,40
9101,2019,996458,45334,67,3212808,254,40
9101,2019,1743271,75429,39,5908434,260,40
9111,2019,3677506,386145,40909,15526872,001,40
9111,2019,377207,40829,25267,1804529,210,40
9111,2019,422553,47354,7118,1797980,220,40
9111,2019,525440,58784,4396,2228452,230,40
9111,2019,772319,89953,2971,3263352,241,40
9111,2019,460487,50521,749,1912286,242,40
9111,2019,513539,47472,333,2084638,251,40
9111,2019,194065,17184,50,830933,252,40
9111,2019,123569,11509,18,454262,254,40
9111,2019,288327,22539,7,1150440,260,40
920,2019,462151,60571,9253,1892522,001,40
920,2019,64301,11145,6649,300862,210,40
920,2019,56568,9573,1489,230176,220,40
920,2019,48795,7460,582,197481,230,40
920,2019,67948,9731,341,256759,241,40
920,2019,79535,10082,149,325496,242,40
920,2019,57455,4768,30,231659,251,40
920,2019,34035,2114,6,146680,252,40
920,2019,29653,2930,5,121925,254,40
930,2019,2166543,206714,13216,8485812,001,40
930,2019,103719,10442,6186,532734,210,40
930,2019,138107,15840,2351,565058,220,40
930,2019,243517,28135,2048,987058,230,40
930,2019,452264,54907,1833,1830529,241,40
930,2019,321046,35691,525,1287308,242,40
930,2019,384155,31277,211,1451452,251,40
930,2019,288977,14832,42,962618,252,40
930,2019,151907,11402,17,548753,254,40
930,2019,82851,4188,3,320302,260,40
932,2019,1335051,141270,7751,5543451,001,40
932,2019,62314,8494,4116,265048,210,40
932,2019,73687,10039,1533,305959,220,40
932,2019,104226,12636,927,424698,230,40
932,2019,163379,21025,683,671796,241,40
932,2019,150779,18906,273,619633,242,40
932,2019,218225,24681,163,892018,251,40
932,2019,86226,9881,29,358503,252,40
932,2019,101866,10388,15,452976,254,40
932,2019,374349,25220,12,1552820,260,40
933,2019,427646,35504,134,1776678,001,40
933,2019,312,37,14,2602,210,40
933,2019,321,49,8,1270,220,40
933,2019,594,101,8,2364,230,40
933,2019,4706,519,15,19774,241,40
933,2019,15790,1876,27,65147,242,40
933,2019,48032,5327,35,197334,251,40
933,2019,25295,2779,8,106037,252,40
933,2019,73991,6174,9,301279,254,40
933,2019,258605,18642,10,1080871,260,40
942,2019,106460,6530,266,409032,001,40
942,2019,3111,243,114,13866,210,40
942,2019,3990,387,59,15949,220,40
942,2019,5263,529,38,20371,230,40
942,2019,14103,1085,35,49896,241,40
942,2019,4052,554,8,16194,242,40
942,2019,9720,1106,8,38676,251,40
942,2019,26909,1232,3,99016,252,40
001,2019,21483789,1643425,119074,87517282,001,41
001,2019,1018158,107649,64521,5023176,210,41
001,2019,1422218,153212,23051,6089835,220,41
001,2019,2066893,211467,15588,8795518,230,41
001,2019,3250017,314964,10487,13580554,241,41
001,2019,2689994,216613,3183,10875337,242,41
001,2019,3111608,239906,1602,12578991,251,41
001,2019,2198587,144497,435,8552016,252,41
001,2019,1580604,92196,131,6255960,254,41
001,2019,4145710,162921,76,15765895,260,41
9101,2019,11107977,643789,24616,43145270,001,41
9101,2019,259157,17279,9550,1188271,210,41
9101,2019,437924,34656,5156,1796026,220,41
9101,2019,723226,56712,4163,2983185,230,41
9101,2019,1294219,100455,3290,5221159,241,41
9101,2019,1315404,90049,1303,5101148,242,41
9101,2019,1685808,115516,772,6691825,251,41
9101,2019,1412147,86595,262,5430074,252,41
9101,2019,1141668,60304,85,4457632,254,41
9101,2019,2838424,82223,35,10275950,260,41
9111,2019,4972300,490935,54156,21774358,001,41
9111,2019,483166,50938,31124,2451537,210,41
9111,2019,624080,69342,10399,2749589,220,41
9111,2019,867887,95816,7057,3806995,230,41
9111,2019,1168394,123224,4176,5070718,241,41
9111,2019,742955,63041,937,3169013,242,41
9111,2019,644707,58092,388,2735257,251,41
9111,2019,275019,20444,62,1114628,252,41
9111,2019,110478,7146,11,450381,254,41
920,2019,454336,64551,14760,2004961,001,41
920,2019,98081,17594,11284,508012,210,41
920,2019,49118,3983,25,205258,251,41
920,2019,83177,14216,2232,355449,220,41
920,2019,65308,10078,776,269562,230,41
920,2019,77344,9953,352,330278,241,41
920,2019,43486,5330,81,178276,242,41
920,2019,37822,3397,10,158126,252,41
930,2019,1794362,190601,14963,7579728,001,41
930,2019,103674,12685,7818,551683,210,41
930,2019,151198,19134,2886,671317,220,41
930,2019,221254,27209,1989,959997,230,41
930,2019,395618,47253,1565,1660307,241,41
930,2019,296169,30137,445,1232230,242,41
930,2019,353703,30635,209,1426011,251,41
930,2019,162923,13539,40,648889,252,41
930,2019,51783,4436,7,199045,254,41
930,2019,58040,5573,4,230249,260,41
932,2019,2691426,225240,10226,11079572,001,41
932,2019,72188,8945,4604,314868,210,41
932,2019,122209,15459,2313,501820,220,41
932,2019,183759,21286,1577,753643,230,41
932,2019,295760,31923,1038,1216674,241,41
932,2019,280645,26896,400,1144737,242,41
932,2019,336889,28668,187,1349066,251,41
932,2019,291700,18915,56,1124304,252,41
932,2019,225884,15752,21,940077,254,41
932,2019,882392,57396,30,3734383,260,41
933,2019,367234,20107,23,1536443,001,41
933,2019,18549,1411,8,77079,251,41
933,2019,18976,1607,5,75995,252,41
933,2019,18177,2238,3,83065,254,41
933,2019,311240,14837,5,1299073,260,41
942,2019,96154,8202,330,396950,001,41
942,2019,1892,208,141,8805,210,41
942,2019,3338,391,63,14403,220,41
942,2019,5459,366,26,22136,230,41
942,2019,18682,2156,66,81418,241,41
942,2019,11335,1160,17,49933,242,41
942,2019,22834,1601,13,94495,251,41
942,2019,32614,2320,4,125760,254,41
920,2019,124104,7675,5,490536,260,39
930,2019,5662790,566157,30924,23454392,001,39
930,2019,234054,24685,14416,1255788,210,39
930,2019,299511,36495,5490,1245434,220,39
930,2019,513948,64942,4804,2110653,230,39
930,2019,962400,123946,4060,4004573,241,39
930,2019,828331,87370,1280,3375387,242,39
930,2019,655756,50228,18,2804066,260,39
930,2019,1049258,96061,660,4250200,251,39
930,2019,672784,48574,147,2559914,252,39
930,2019,446748,33856,49,1848377,254,39
932,2019,7820585,707724,24187,32173896,001,39
932,2019,172687,22671,10993,759329,210,39
932,2019,254966,34569,5206,1038967,220,39
932,2019,369072,45756,3403,1492387,230,39
932,2019,734691,79568,2594,2984828,241,39
932,2019,663449,70904,1018,2705245,242,39
932,2019,898345,93461,619,3646367,251,39
932,2019,834903,65496,187,3408380,252,39
932,2019,619335,55576,79,2513907,254,39
932,2019,3273137,239723,88,13624486,260,39
933,2019,659565,37890,35,2784894,001,39
933,2019,23636,1287,7,95115,251,39
933,2019,53740,3917,11,204011,252,39
933,2019,38081,2085,3,157963,254,39
933,2019,543698,30566,9,2312520,260,39
942,2019,134217,11382,549,559300,001,39
942,2019,5166,394,194,26140,210,39
942,2019,10746,925,129,45576,220,39
942,2019,17998,1629,124,71448,230,39
942,2019,20400,1886,60,87691,241,39
942,2019,13737,1427,20,48545,242,39
942,2019,26313,2636,20,105967,251,39
001,2019,75816031,5557885,303224,294726635,001,42
001,2019,2765105,273187,153767,13280314,210,42
001,2019,3829324,395464,59657,15946195,220,42
001,2019,5726993,549684,40616,23532357,230,42
001,2019,9886660,913822,30205,40605200,241,42
001,2019,8710139,709446,10281,34941705,242,42
001,2019,12414338,929479,6120,48113739,251,42
001,2019,9048064,560391,1651,33894960,252,42
001,2019,7837608,398754,581,27425847,254,42
001,2019,15597800,827658,346,56986318,260,42
9101,2019,38976324,2185737,73095,139833409,001,42
9101,2019,843879,52000,27235,3488979,210,42
9101,2019,1298946,106545,15938,5047919,220,42
9101,2019,2064167,162596,11995,8034397,230,42
9101,2019,3901842,297328,9787,15294667,241,42
9101,2019,4099158,268274,3854,15649326,242,42
9101,2019,6953210,452152,2938,25597358,251,42
9101,2019,5645829,296645,874,20364659,252,42
9101,2019,5462363,219950,325,17944432,254,42
9101,2019,8706930,330247,149,28411672,260,42
001,2019,5817379,444948,28801,22726455,001,44
001,2019,264870,26258,15779,1361628,210,44
001,2019,358051,34630,5209,1497743,220,44
001,2019,523725,49693,3716,2167157,230,44
001,2019,864987,78101,2622,3497957,241,44
001,2019,655071,55055,809,2624575,242,44
001,2019,1022843,76174,501,3841848,251,44
001,2019,529100,30251,94,1915403,252,44
001,2019,548716,30557,43,1981205,254,44
001,2019,1050016,64229,28,3838939,260,44
9101,2019,2746812,160978,6558,9714629,001,44
9101,2019,77077,5189,2932,347145,210,44
9101,2019,115655,8808,1309,430001,220,44
9101,2019,156922,12436,942,621396,230,44
9101,2019,309112,22793,773,1150497,241,44
9101,2019,258610,18607,275,935644,242,44
9101,2019,583666,36914,240,2100337,251,44
9111,2019,127910,13297,7996,699158,210,44
9101,2019,341542,16198,50,1168479,252,44
9101,2019,385723,16731,24,1322450,254,44
9101,2019,518505,23302,13,1638680,260,44
9111,2019,1448477,140611,14081,6421766,001,44
9111,2019,168329,16856,2552,757368,220,44
9111,2019,248573,25240,1873,1080299,230,44
9111,2019,341576,34846,1195,1481644,241,44
9111,2019,237400,20984,307,1038312,242,44
9111,2019,201985,19138,130,840781,251,44
9111,2019,92475,7870,24,407496,252,44
9111,2019,30229,2380,4,116708,254,44
920,2019,123042,12039,3017,479334,001,44
920,2019,23020,3690,2514,114201,210,44
920,2019,13055,1970,314,56872,220,44
920,2019,13193,1424,110,52309,230,44
920,2019,16184,1492,50,60118,241,44
920,2019,16361,1347,19,62811,242,44
920,2019,15126,1177,8,64237,251,44
930,2019,437971,39099,2699,1741992,001,44
930,2019,19525,2154,1379,122864,210,44
930,2019,29078,3202,475,118856,220,44
930,2019,57190,5028,374,211423,230,44
930,2019,100591,10101,320,399216,241,44
930,2019,67016,6326,96,277494,242,44
930,2019,106425,6711,44,369333,251,44
930,2019,25456,2156,7,104660,252,44
930,2019,28721,2337,3,122268,254,44
932,2019,977238,88346,2410,4041971,001,44
932,2019,17095,1912,946,77230,210,44
932,2019,31607,3760,553,133028,220,44
932,2019,47418,5504,413,199899,230,44
932,2019,92889,8609,276,389616,241,44
932,2019,72132,7661,110,300681,242,44
932,2019,115641,12234,79,467160,251,44
932,2019,37899,3456,11,157899,252,44
932,2019,78368,7029,9,320417,254,44
932,2019,484189,38181,13,1996041,260,44
942,2019,25462,1326,34,78324,001,44
942,2019,243,16,12,1030,210,44
942,2019,327,34,6,1618,220,44
942,2019,429,61,4,1831,230,44
942,2019,4635,260,8,16866,241,44
9111,2019,15465495,1490241,124830,67252630,001,42
9111,2019,1124597,116847,66820,5769334,210,42
9111,2019,1531130,160999,24246,6752259,220,42
9111,2019,2195556,226019,16697,9636602,230,42
9111,2019,3541768,355275,11810,15371213,241,42
9111,2019,2535689,231421,3395,10887743,242,42
9111,2019,2417840,216152,1480,10281003,251,42
9111,2019,1195756,98589,289,4918346,252,42
9111,2019,528726,45782,67,2058663,254,42
9111,2019,394433,39157,26,1577467,260,42
920,2019,1771999,214373,39177,7405014,001,42
920,2019,284766,47781,29482,1467656,210,42
920,2019,225742,38067,5901,965075,220,42
920,2019,205642,30498,2317,852447,230,42
920,2019,116939,9355,26,474316,252,42
920,2019,208588,27595,949,863384,241,42
920,2019,188383,23466,339,755893,242,42
920,2019,263069,21236,147,1001103,251,42
920,2019,175315,8399,12,697445,254,42
920,2019,103555,7976,4,327695,260,42
930,2019,6649240,568017,32270,26941723,001,42
930,2019,259557,26207,15528,1443700,210,42
930,2019,357897,38698,5826,1498121,220,42
930,2019,642055,64410,4700,2489505,230,42
930,2019,1135615,122368,3988,4602477,241,42
930,2019,927780,92678,1349,3693178,242,42
930,2019,1237177,101296,671,4954161,251,42
930,2019,886341,47938,141,3333488,252,42
930,2019,444201,29649,43,1791617,254,42
930,2019,758617,44773,24,3135476,260,42
932,2019,12181720,1059171,32773,50252028,001,42
932,2019,241720,29578,14331,1074717,210,42
932,2019,387039,48916,7382,1585297,220,42
932,2019,591725,63671,4701,2403965,230,42
932,2019,1072071,109219,3602,4368298,241,42
932,2019,941072,91979,1320,3887529,242,42
932,2019,1502224,135351,863,6123399,251,42
932,2019,1107293,103960,311,4491213,252,42
932,2019,1159416,91605,129,4699244,254,42
932,2019,5179160,384892,134,21618366,260,42
933,2019,484850,21527,84,1991282,001,42
933,2019,593,44,15,1715,210,42
933,2019,1741,216,34,6644,220,42
933,2019,1830,256,22,8672,230,42
933,2019,1417,76,3,5702,241,42
933,2019,445792,19494,8,1878973,260,42
942,2019,286403,18819,995,1050549,001,42
942,2019,9993,730,356,34213,210,42
942,2019,26829,2023,330,90880,220,42
942,2019,26018,2234,184,106769,230,42
942,2019,25359,1961,66,99459,241,42
942,2019,18057,1628,24,68036,242,42
942,2019,40818,3292,21,156715,251,42
942,2019,95906,3904,10,312938,252,42
942,2019,34110,1928,3,144870,254,42
001,2019,21059365,1949406,111926,83500291,001,45
001,2019,978901,99934,58307,4682594,210,45
001,2019,1299687,143042,21483,5407425,220,45
001,2019,1820007,200573,14771,7509346,230,45
001,2019,2926607,333076,11034,11967785,241,45
001,2019,2360123,244212,3602,9465824,242,45
001,2019,3126395,290253,1937,12304080,251,45
001,2019,2167779,158858,473,8093733,252,45
001,2019,1950676,143799,207,7497137,254,45
9101,2019,473241,44106,6548,1891078,220,45
001,2019,4429190,335659,112,16572367,260,45
9101,2019,11773860,928539,28791,44363983,001,45
9101,2019,289451,19301,10059,1262042,210,45
9101,2019,704459,68155,5022,2829657,230,45
9101,2019,1275715,121501,4038,5071831,241,45
9101,2019,1232329,106219,1548,4756216,242,45
9101,2019,1951787,161083,1059,7437300,251,45
9101,2019,1615191,108427,322,5874946,252,45
9101,2019,1422503,92154,133,5452014,254,45
9101,2019,2809184,207593,62,9788899,260,45
9111,2019,4494372,511320,50027,19317114,001,45
9111,2019,452072,47646,29247,2251582,210,45
9111,2019,544958,60254,9044,2342391,220,45
9111,2019,748372,82877,6106,3182034,230,45
9111,2019,977530,120426,4000,4171314,241,45
9111,2019,630459,73575,1092,2667824,242,45
9111,2019,589231,63060,433,2446562,251,45
9111,2019,220610,22533,69,896139,252,45
9111,2019,149084,20667,28,632684,254,45
9111,2019,182056,20282,8,726584,260,45
920,2019,624832,73207,11306,2424209,001,45
920,2019,81280,13404,8288,376559,210,45
920,2019,66906,10812,1669,272844,220,45
920,2019,63737,10022,753,250261,230,45
920,2019,76987,11810,387,318418,241,45
920,2019,63768,8839,129,249984,242,45
001,2019,3868543,358943,27108,15766523,001,46
001,2019,248153,25639,15101,1158387,210,46
001,2019,286150,33733,5079,1242450,220,46
001,2019,404169,46617,3447,1720178,230,46
001,2019,648050,70180,2358,2727100,241,46
001,2019,426459,44588,652,1751826,242,46
001,2019,557833,48964,324,2211866,251,46
001,2019,380691,35074,102,1468939,252,46
9101,2019,75790,6783,1012,310188,220,46
001,2019,362775,19215,29,1293703,254,46
001,2019,554263,34933,16,2192074,260,46
9101,2019,1419410,112286,4647,5424379,001,46
9101,2019,54123,3501,1806,217224,210,46
9101,2019,121297,11003,814,488586,230,46
9101,2019,221106,18264,617,870257,241,46
9101,2019,152731,12998,185,597300,242,46
9101,2019,255308,20643,135,975843,251,46
9101,2019,233426,19949,57,880635,252,46
9101,2019,167335,10531,16,522910,254,46
9101,2019,138294,8614,5,561436,260,46
9111,2019,1055866,118068,12301,4641300,001,46
9111,2019,124603,11691,6771,582588,210,46
9111,2019,138448,16426,2473,629077,220,46
9111,2019,188568,22783,1678,838788,230,46
9111,2019,250015,30605,1038,1117531,241,46
9111,2019,134368,15764,234,583222,242,46
9111,2019,138232,12542,86,594330,251,46
9111,2019,52922,5320,17,200851,252,46
9111,2019,22880,1941,3,82212,254,46
920,2019,76553,12240,3625,324366,001,46
920,2019,22565,4333,3005,114109,210,46
920,2019,12286,2562,400,50804,220,46
920,2019,8769,1870,141,38115,230,46
920,2019,12505,1776,57,55840,241,46
920,2019,15415,1318,19,50157,242,46
920,2019,5013,381,3,15341,251,46
930,2019,334771,37638,3341,1399598,001,46
930,2019,26023,3016,1945,153647,210,46
930,2019,26879,3657,550,118081,220,46
930,2019,39507,5285,389,164999,230,46
930,2019,80141,9849,328,329032,241,46
930,2019,47952,5866,89,203406,242,46
930,2019,43749,3961,27,152821,251,46
930,2019,30091,2905,9,123236,252,46
930,2019,31293,2124,3,118014,254,46
932,2019,837696,68483,2869,3362979,001,46
932,2019,18655,2890,1494,81715,210,46
932,2019,26159,3683,552,107095,220,46
932,2019,36244,4702,355,150438,230,46
932,2019,68819,8202,265,286765,241,46
932,2019,66499,7898,114,277362,242,46
932,2019,88092,9053,59,361841,251,46
932,2019,56438,6048,17,233807,252,46
932,2019,100616,2883,5,399290,254,46
932,2019,376174,23124,8,1464666,260,46
933,2019,89292,5785,44,387649,001,46
933,2019,105,31,9,601,210,46
933,2019,290,72,12,1243,220,46
933,2019,161,64,5,667,230,46
933,2019,13653,1591,10,56965,251,46
942,2019,54955,4443,281,226252,001,46
942,2019,2079,177,71,8503,210,46
942,2019,6298,550,80,25962,220,46
942,2019,9623,910,65,38585,230,46
942,2019,15243,1455,52,66789,241,46
942,2019,7926,558,9,31688,242,46
942,2019,13786,793,4,54725,251,46
920,2019,75123,8292,60,311869,251,45
920,2019,69237,4355,13,262280,252,45
920,2019,112954,4194,6,309018,254,45
930,2019,2130563,235563,12637,8949071,001,45
930,2019,97605,10483,6251,531657,210,45
930,2019,118791,14412,2185,508914,220,45
930,2019,178386,23067,1673,735648,230,45
930,2019,384703,51871,1697,1552677,241,45
930,2019,274307,36109,546,1145223,242,45
930,2019,264624,32462,221,1104271,251,45
930,2019,130397,9950,29,522024,252,45
930,2019,114470,12063,19,500044,254,45
930,2019,567280,45146,16,2348613,260,45
932,2019,1616212,171083,8962,6681921,001,45
932,2019,57212,8985,4392,255532,210,45
932,2019,91862,13181,1997,374534,220,45
932,2019,228867,24331,158,935727,251,45
932,2019,121627,15982,1184,497504,230,45
932,2019,203180,26587,886,819248,241,45
932,2019,148767,18626,274,603493,242,45
932,2019,112738,11956,35,458258,252,45
932,2019,137267,12926,18,530772,254,45
932,2019,514692,38509,18,2206853,260,45
933,2019,368349,24820,18,1545438,001,45
933,2019,999,116,3,3124,241,45
933,2019,8093,517,3,32788,251,45
933,2019,12018,1016,3,45695,252,45
933,2019,341138,22650,7,1428442,260,45
942,2019,51177,4874,185,218555,001,45
942,2019,1281,115,70,5222,210,45
942,2019,3929,277,40,17664,220,45
942,2019,3260,457,32,13578,230,45
942,2019,7493,765,23,31173,241,45
942,2019,10493,844,13,43084,242,45
942,2019,8670,508,3,35563,251,45
001,2019,31861174,2724545,139760,129928960,001,47
001,2019,1237443,121458,66327,6005747,210,47
001,2019,1786834,188928,28350,7513962,220,47
001,2019,2669510,274682,20270,11261783,230,47
001,2019,4518411,465179,15419,18942688,241,47
001,2019,3849760,349098,5096,15801402,242,47
001,2019,5116513,442143,2950,20592917,251,47
001,2019,3615870,280983,844,14184780,252,47
001,2019,3206007,222360,327,12814197,254,47
001,2019,5860826,379714,177,22811484,260,47
9101,2019,17775976,1299881,43550,69888006,001,47
9101,2019,453306,29139,15171,2060758,210,47
9101,2019,769608,66552,9896,3105988,220,47
9101,2019,1217443,105804,7767,4961179,230,47
9101,2019,2151127,182128,6052,8762420,241,47
9101,2019,2050750,155445,2257,8115226,242,47
9101,2019,3032873,231459,1536,11907943,251,47
9101,2019,2498940,180962,550,9697999,252,47
9101,2019,2436895,151339,222,9593898,254,47
9101,2019,3165034,197053,99,11682595,260,47
9111,2019,4337774,433119,30523,19336475,001,47
9111,2019,292762,27448,15251,1522962,210,47
9111,2019,396376,40788,6053,1785210,220,47
9111,2019,574417,58389,4304,2637460,230,47
