LFO,YEAR,PAYQTR1,EMP,GEO_ID,ESTAB,PAYANN,EMPSZES,state
930,2012,0,0,0400000US30,0,0,260,30
932,2012,505790,59787,0400000US30,3411,2079326,001,30
932,2012,19023,3394,0400000US30,1747,83035,212,30
932,2012,28269,4772,0400000US30,707,114050,220,30
932,2012,39121,6400,0400000US30,477,161217,230,30
932,2012,57281,8248,0400000US30,280,232238,241,30
932,2012,48715,7689,0400000US30,112,198570,242,30
932,2012,70748,8402,0400000US30,57,288384,251,30
932,2012,49786,5846,0400000US30,18,204552,252,30
932,2012,57189,3963,0400000US30,6,239237,254,30
932,2012,135658,11073,0400000US30,7,558043,260,30
933,2012,47485,2926,0400000US30,18,177511,001,30
933,2012,0,0,0400000US30,1,0,212,30
933,2012,0,0,0400000US30,1,0,220,30
933,2012,0,0,0400000US30,2,0,230,30
933,2012,0,0,0400000US30,3,0,241,30
933,2012,2328,268,0400000US30,4,9543,242,30
933,2012,7882,766,0400000US30,4,39092,251,30
942,2012,30119,2747,0400000US30,200,123037,001,30
933,2012,0,0,0400000US30,2,0,252,30
933,2012,0,0,0400000US30,0,0,254,30
933,2012,0,0,0400000US30,1,0,260,30
942,2012,1113,0,0400000US30,63,4529,212,30
942,2012,3550,464,0400000US30,65,15041,220,30
942,2012,5086,572,0400000US30,43,21505,230,30
942,2012,4745,605,0400000US30,20,19610,241,30
942,2012,4640,434,0400000US30,6,18107,242,30
942,2012,10985,531,0400000US30,3,44245,251,30
942,2012,0,0,0400000US30,0,0,252,30
942,2012,0,0,0400000US30,0,0,254,30
942,2012,0,0,0400000US30,0,0,260,30
001,2012,28926999,2480643,0400000US27,145776,116324440,001,27
001,2012,1048040,127581,0400000US27,79123,5518713,212,27
001,2012,1422349,173778,0400000US27,25979,6159654,220,27
001,2012,2148615,264296,0400000US27,19589,9171503,230,27
001,2012,3628525,379210,0400000US27,12632,15120021,241,27
001,2012,3317187,316506,0400000US27,4597,13472015,242,27
001,2012,4443897,409760,0400000US27,2709,17933967,251,27
001,2012,3288029,243393,0400000US27,713,13036376,252,27
001,2012,2851523,181911,0400000US27,267,10791300,254,27
001,2012,6778834,384208,0400000US27,167,25120891,260,27
910,2012,15898843,1047313,0400000US27,35562,61420580,001,27
910,2012,298644,24859,0400000US27,14057,1452030,212,27
910,2012,500992,47302,0400000US27,6988,2095319,220,27
910,2012,872071,88003,0400000US27,6478,3620426,230,27
910,2012,1600303,132329,0400000US27,4403,6587941,241,27
910,2012,1607199,123190,0400000US27,1757,6415163,242,27
910,2012,2470379,190120,0400000US27,1230,9823191,251,27
910,2012,2190033,141188,0400000US27,409,8455525,252,27
910,2012,1866790,104077,0400000US27,153,7012659,254,27
9111,2012,628560,79616,0400000US27,11942,2831545,220,27
910,2012,4492432,196245,0400000US27,87,15958326,260,27
9111,2012,6025331,708936,0400000US27,68929,26562462,001,27
9111,2012,500465,63017,0400000US27,41124,2787544,212,27
9111,2012,843346,112054,0400000US27,8317,3755077,230,27
9111,2012,1243950,150226,0400000US27,5040,5437394,241,27
9111,2012,966537,107178,0400000US27,1589,4137083,242,27
9111,2012,921803,109476,0400000US27,746,3915010,251,27
9111,2012,427281,41772,0400000US27,127,1743045,252,27
9111,2012,239329,20912,0400000US27,30,911923,254,27
9111,2012,254060,24685,0400000US27,14,1043841,260,27
920,2012,478371,69055,0400000US27,13837,2071037,001,27
920,2012,72714,16109,0400000US27,11147,403983,212,27
920,2012,50630,11021,0400000US27,1697,208432,220,27
920,2012,30894,7556,0400000US27,592,131082,230,27
920,2012,41100,6934,0400000US27,239,163255,241,27
920,2012,49616,7444,0400000US27,103,193148,242,27
920,2012,70091,8021,0400000US27,48,275777,251,27
920,2012,0,0,0400000US27,6,0,252,27
920,2012,0,0,0400000US27,1,0,254,27
920,2012,151654,9905,0400000US27,4,642454,260,27
930,2012,1883050,181575,0400000US27,12103,7629251,001,27
930,2012,96285,10499,0400000US27,6406,505831,212,27
930,2012,109034,13771,0400000US27,2089,474294,220,27
930,2012,172574,21111,0400000US27,1561,721968,230,27
930,2012,360328,39030,0400000US27,1286,1362391,241,27
930,2012,332354,34641,0400000US27,507,1251042,242,27
930,2012,109467,12450,0400000US27,6,455451,260,27
930,2012,381740,27906,0400000US27,198,1446667,251,27
930,2012,199515,13022,0400000US27,36,910436,252,27
930,2012,121753,9145,0400000US27,14,501171,254,27
932,2012,4031892,418813,0400000US27,14175,16218546,001,27
932,2012,70883,12472,0400000US27,6119,329542,212,27
932,2012,115053,19742,0400000US27,2933,468838,220,27
932,2012,198345,31715,0400000US27,2358,805444,230,27
932,2012,341756,46633,0400000US27,1531,1387618,241,27
932,2012,309895,39815,0400000US27,580,1269165,242,27
932,2012,512295,65032,0400000US27,430,2111480,251,27
932,2012,414992,41651,0400000US27,123,1685028,252,27
932,2012,491620,37154,0400000US27,54,1913657,254,27
932,2012,1577053,124599,0400000US27,47,6247774,260,27
933,2012,302154,31913,0400000US27,280,1192798,001,27
933,2012,338,0,0400000US27,21,1466,212,27
933,2012,3099,762,0400000US27,107,12759,220,27
933,2012,4178,1034,0400000US27,80,18824,230,27
933,2012,2514,505,0400000US27,18,10371,241,27
933,2012,0,0,0400000US27,1,0,242,27
933,2012,39838,4365,0400000US27,26,166652,251,27
933,2012,24782,2825,0400000US27,8,97763,252,27
933,2012,64770,7476,0400000US27,11,254564,254,27
933,2012,161566,14800,0400000US27,8,626375,260,27
942,2012,307358,23038,0400000US27,890,1229766,001,27
942,2012,8711,557,0400000US27,249,38317,212,27
942,2012,14981,1564,0400000US27,223,68467,220,27
942,2012,27207,2823,0400000US27,203,118682,230,27
942,2012,0,0,0400000US27,4,0,252,27
942,2012,38574,3553,0400000US27,115,171051,241,27
942,2012,50517,4160,0400000US27,60,202390,242,27
942,2012,47751,4840,0400000US27,31,195190,251,27
942,2012,0,0,0400000US27,4,0,254,27
942,2012,0,0,0400000US27,1,0,260,27
001,2012,7410339,895804,0400000US28,58644,30897159,001,28
001,2012,413913,57059,0400000US28,29815,1869282,212,28
001,2012,598550,84461,0400000US28,12795,2462297,220,28
001,2012,786009,107601,0400000US28,8007,3255358,230,28
001,2012,1177362,153497,0400000US28,5143,4839371,241,28
001,2012,872287,114316,0400000US28,1665,3596953,242,28
001,2012,1073047,123307,0400000US28,832,4367977,251,28
001,2012,737646,83724,0400000US28,242,2950310,252,28
001,2012,593957,64153,0400000US28,93,2382220,254,28
001,2012,1157568,107686,0400000US28,52,5173391,260,28
910,2012,3854347,419597,0400000US28,18851,16117779,001,28
910,2012,140499,14193,0400000US28,7025,607088,212,28
910,2012,261919,32291,0400000US28,4859,1061732,220,28
910,2012,379073,45153,0400000US28,3373,1562021,230,28
910,2012,587942,65540,0400000US28,2189,2385946,241,28
910,2012,445472,48870,0400000US28,707,1833013,242,28
910,2012,641883,68712,0400000US28,456,2630520,251,28
910,2012,481560,54900,0400000US28,155,1948629,252,28
910,2012,432649,43271,0400000US28,64,1730363,254,28
910,2012,483350,46667,0400000US28,23,2358467,260,28
9111,2012,1468243,206091,0400000US28,18946,6168283,001,28
9111,2012,145960,18946,0400000US28,10052,691780,212,28
9111,2012,195990,27098,0400000US28,4083,828097,220,28
9111,2012,234063,34394,0400000US28,2544,984219,230,28
9111,2012,321823,46385,0400000US28,1576,1372649,241,28
9111,2012,225109,34030,0400000US28,500,945349,242,28
9111,2012,160077,20212,0400000US28,138,640731,251,28
9111,2012,99196,12638,0400000US28,39,384678,252,28
9111,2012,47100,7132,0400000US28,10,178545,254,28
920,2012,35328,7760,0400000US28,1224,142772,220,28
9111,2012,38925,5256,0400000US28,4,142235,260,28
920,2012,171731,34127,0400000US28,7748,706189,001,28
920,2012,48911,10609,0400000US28,5935,209454,212,28
920,2012,25395,5359,0400000US28,413,99306,230,28
920,2012,21658,3755,0400000US28,127,87591,241,28
920,2012,10745,2309,0400000US28,33,45796,242,28
920,2012,12067,1813,0400000US28,13,45681,251,28
920,2012,0,0,0400000US28,2,0,252,28
920,2012,0,0,0400000US28,0,0,254,28
920,2012,0,0,0400000US28,1,0,260,28
930,2012,695896,99553,0400000US28,6903,2872545,001,28
930,2012,41670,6391,0400000US28,3506,204197,212,28
930,2012,59591,8890,0400000US28,1348,244860,220,28
930,2012,86420,12846,0400000US28,945,363090,230,28
930,2012,147746,21790,0400000US28,715,597441,241,28
930,2012,104108,16080,0400000US28,234,417498,242,28
930,2012,133913,17748,0400000US28,126,542694,251,28
930,2012,49044,6157,0400000US28,19,196983,252,28
930,2012,45456,5471,0400000US28,8,185678,254,28
930,2012,0,0,0400000US28,2,0,260,28
932,2012,739062,96666,0400000US28,6025,3048292,001,28
932,2012,35599,6836,0400000US28,3253,151752,212,28
932,2012,43441,8192,0400000US28,1247,176122,220,28
932,2012,57982,9499,0400000US28,706,234941,230,28
932,2012,94623,15558,0400000US28,520,380271,241,28
932,2012,82241,12427,0400000US28,183,334329,242,28
932,2012,222083,20864,0400000US28,11,954943,260,28
932,2012,104038,12439,0400000US28,83,423638,251,28
932,2012,56090,4689,0400000US28,14,211529,252,28
932,2012,42965,6162,0400000US28,8,180767,254,28
933,2012,426902,34613,0400000US28,45,1763361,001,28
933,2012,0,0,0400000US28,1,0,212,28
933,2012,0,0,0400000US28,6,0,220,28
933,2012,0,0,0400000US28,0,0,230,28
933,2012,0,0,0400000US28,2,0,241,28
933,2012,0,0,0400000US28,1,0,242,28
933,2012,15690,1695,0400000US28,10,61778,251,28
933,2012,39362,4048,0400000US28,12,155816,252,28
933,2012,0,0,0400000US28,3,0,254,28
933,2012,343945,26564,0400000US28,10,1429854,260,28
942,2012,54158,5157,0400000US28,126,220710,001,28
942,2012,1265,0,0400000US28,43,4979,212,28
942,2012,1516,190,0400000US28,28,5724,220,28
942,2012,3076,350,0400000US28,26,11781,230,28
942,2012,3061,406,0400000US28,14,13407,241,28
942,2012,3777,516,0400000US28,7,17010,242,28
942,2012,0,0,0400000US28,6,0,251,28
942,2012,0,0,0400000US28,1,0,252,28
942,2012,0,0,0400000US28,0,0,254,28
942,2012,0,0,0400000US28,1,0,260,28
001,2012,23661287,2320239,0400000US29,146604,95330830,001,29
001,2012,1047837,137530,0400000US29,78600,5007751,212,29
001,2012,1434039,183993,0400000US29,27752,6055658,220,29
001,2012,2110634,265554,0400000US29,19592,8828359,230,29
001,2012,3368456,386068,0400000US29,12860,13999718,241,29
001,2012,2767195,301663,0400000US29,4413,11254658,242,29
001,2012,3789793,356892,0400000US29,2369,14942376,251,29
001,2012,2659650,228553,0400000US29,660,10477449,252,29
001,2012,2176780,153824,0400000US29,220,8071487,254,29
001,2012,4306903,306162,0400000US29,138,16693374,260,29
910,2012,13002059,1062361,0400000US29,44813,50647997,001,29
910,2012,373363,34223,0400000US29,18077,1691843,212,29
910,2012,602230,65732,0400000US29,9756,2508838,220,29
910,2012,995518,109041,0400000US29,7994,4092234,230,29
910,2012,1687074,157453,0400000US29,5229,6875543,241,29
910,2012,1414789,129069,0400000US29,1872,5643966,242,29
910,2012,2328085,195125,0400000US29,1265,8928690,251,29
910,2012,1791468,150046,0400000US29,425,6892329,252,29
910,2012,1567068,91399,0400000US29,128,5496224,254,29
910,2012,2242464,130273,0400000US29,67,8518330,260,29
9111,2012,4518417,560282,0400000US29,49467,19593412,001,29
9111,2012,370022,47878,0400000US29,26824,1805147,212,29
9111,2012,502740,64564,0400000US29,9755,2182765,220,29
9111,2012,678217,89983,0400000US29,6654,2955823,230,29
9111,2012,994684,129045,0400000US29,4288,4297932,241,29
9111,2012,711550,89323,0400000US29,1319,3012895,242,29
9111,2012,677221,71714,0400000US29,500,2791203,251,29
9111,2012,295407,27310,0400000US29,84,1289639,252,29
9111,2012,168606,21382,0400000US29,32,760965,254,29
9111,2012,119970,19083,0400000US29,11,497043,260,29
920,2012,377442,74287,0400000US29,22001,1598465,001,29
920,2012,110153,26915,0400000US29,18351,505566,212,29
920,2012,74747,15551,0400000US29,2462,305315,220,29
920,2012,44744,9832,0400000US29,758,179513,230,29
001,2012,7798113,818289,0400000US31,52294,31736125,001,31
001,2012,375319,49237,0400000US31,28288,1729968,212,31
001,2012,501003,68121,0400000US31,10292,2138672,220,31
001,2012,705364,89740,0400000US31,6676,2947860,230,31
001,2012,1108650,133935,0400000US31,4492,4623225,241,31
001,2012,855838,98743,0400000US31,1435,3543695,242,31
001,2012,1265920,113530,0400000US31,752,4950366,251,31
001,2012,908351,78447,0400000US31,228,3500069,252,31
001,2012,759971,58610,0400000US31,85,2853975,254,31
001,2012,1317697,127926,0400000US31,46,5448295,260,31
910,2012,4031059,350882,0400000US31,13549,15682440,001,31
910,2012,126421,10204,0400000US31,5201,521268,212,31
910,2012,178723,20184,0400000US31,2989,751467,220,31
910,2012,310042,32588,0400000US31,2401,1261748,230,31
910,2012,503583,51902,0400000US31,1734,2100333,241,31
910,2012,438358,43208,0400000US31,622,1778312,242,31
910,2012,798499,59459,0400000US31,383,3013423,251,31
910,2012,633748,50679,0400000US31,145,2365794,252,31
910,2012,466007,33281,0400000US31,49,1700013,254,31
910,2012,575678,49377,0400000US31,25,2190082,260,31
9111,2012,2032225,254190,0400000US31,21896,9039149,001,31
9111,2012,148289,21010,0400000US31,12586,742256,212,31
9111,2012,211830,29406,0400000US31,4455,926774,220,31
9111,2012,251819,34826,0400000US31,2615,1096768,230,31
9111,2012,359305,47613,0400000US31,1601,1530730,241,31
9111,2012,233200,29027,0400000US31,423,1017811,242,31
9111,2012,215041,24123,0400000US31,162,898626,251,31
9111,2012,124422,13168,0400000US31,39,547668,252,31
9111,2012,73403,7018,0400000US31,10,306328,254,31
9111,2012,0,0,0400000US31,5,0,260,31
920,2012,113094,23471,0400000US31,6597,488753,001,31
920,2012,34301,8159,0400000US31,5329,159025,212,31
920,2012,24291,5570,0400000US31,874,107146,220,31
920,2012,13163,3222,0400000US31,251,54770,230,31
920,2012,14380,2986,0400000US31,108,58912,241,31
920,2012,0,0,0400000US31,0,0,260,31
920,2012,41013,8332,0400000US29,299,170217,241,29
920,2012,36420,6489,0400000US29,98,147142,242,29
920,2012,9067,1966,0400000US31,30,37942,242,31
920,2012,5827,753,0400000US31,4,26756,251,31
920,2012,0,0,0400000US31,0,0,252,31
920,2012,0,0,0400000US31,1,0,254,31
930,2012,438746,59624,0400000US31,4794,1811056,001,31
930,2012,34369,4450,0400000US31,2509,171064,212,31
930,2012,39709,5749,0400000US31,874,160293,220,31
930,2012,58719,9273,0400000US31,676,236876,230,31
930,2012,114347,15964,0400000US31,532,459306,241,31
930,2012,63567,8400,0400000US31,127,258619,242,31
930,2012,57701,8232,0400000US31,58,247150,251,31
930,2012,43409,4067,0400000US31,13,176117,252,31
930,2012,19977,2409,0400000US31,4,71825,254,31
930,2012,0,0,0400000US31,1,0,260,31
932,2012,993718,114843,0400000US31,4915,3924628,001,31
932,2012,28546,5073,0400000US31,2507,118889,212,31
932,2012,37321,6229,0400000US31,959,151766,220,31
932,2012,58299,8349,0400000US31,623,236288,230,31
932,2012,93996,13508,0400000US31,453,377958,241,31
932,2012,91726,13761,0400000US31,197,366830,242,31
932,2012,143240,16578,0400000US31,116,567364,251,31
932,2012,97744,10015,0400000US31,29,374602,252,31
932,2012,122691,11860,0400000US31,16,474712,254,31
932,2012,320155,29470,0400000US31,15,1256219,260,31
933,2012,110238,7258,0400000US31,47,437089,001,31
933,2012,0,0,0400000US31,0,0,212,31
933,2012,0,0,0400000US31,1,0,220,31
933,2012,29419,2978,0400000US31,19,121185,251,31
933,2012,0,0,0400000US31,2,0,230,31
933,2012,3807,229,0400000US31,6,15548,241,31
933,2012,8316,938,0400000US31,13,33946,242,31
933,2012,0,0,0400000US31,2,0,252,31
933,2012,0,0,0400000US31,4,0,254,31
933,2012,0,0,0400000US31,0,0,260,31
942,2012,79033,8021,0400000US31,496,353010,001,31
942,2012,3393,341,0400000US31,156,17466,212,31
942,2012,9102,979,0400000US31,140,41117,220,31
942,2012,13007,1451,0400000US31,108,60079,230,31
942,2012,19232,1733,0400000US31,58,80438,241,31
942,2012,11604,0,0400000US31,23,50235,242,31
942,2012,16193,1407,0400000US31,10,75862,251,31
942,2012,0,0,0400000US31,0,0,252,31
942,2012,0,0,0400000US31,1,0,254,31
942,2012,0,0,0400000US31,0,0,260,31
920,2012,21069,3364,0400000US29,22,87276,251,29
920,2012,49296,3804,0400000US29,11,203436,252,29
920,2012,0,0,0400000US29,0,0,254,29
920,2012,0,0,0400000US29,0,0,260,29
930,2012,1955698,223828,0400000US29,16551,8080923,001,29
930,2012,115040,15454,0400000US29,8905,631056,212,29
930,2012,127461,19143,0400000US29,2911,532182,220,29
930,2012,198230,30775,0400000US29,2263,809869,230,29
930,2012,334039,49561,0400000US29,1675,1369655,241,29
930,2012,274668,33382,0400000US29,493,1126627,242,29
930,2012,371254,34529,0400000US29,235,1565552,251,29
930,2012,197608,16662,0400000US29,50,808961,252,29
930,2012,135457,9379,0400000US29,14,553793,254,29
930,2012,201941,14943,0400000US29,5,683228,260,29
932,2012,3242638,355027,0400000US29,13119,13105264,001,29
932,2012,74079,12437,0400000US29,6177,345616,212,29
932,2012,120042,18126,0400000US29,2735,498224,220,29
932,2012,179839,24451,0400000US29,1810,734724,230,29
932,2012,298841,40312,0400000US29,1319,1235665,241,29
932,2012,316682,41979,0400000US29,611,1274546,242,29
932,2012,344863,47226,0400000US29,315,1368611,251,29
932,2012,248094,24828,0400000US29,72,988076,252,29
932,2012,200298,23565,0400000US29,35,824398,254,29
932,2012,1459900,122103,0400000US29,45,5835404,260,29
933,2012,391972,30830,0400000US29,53,1609126,001,29
933,2012,0,0,0400000US29,0,0,212,29
933,2012,4654,288,0400000US29,4,18686,242,29
933,2012,0,0,0400000US29,0,0,220,29
933,2012,370,32,0400000US29,3,1461,230,29
933,2012,0,0,0400000US29,0,0,241,29
933,2012,22240,2405,0400000US29,14,87897,251,29
933,2012,52891,4948,0400000US29,15,213676,252,29
933,2012,70733,6023,0400000US29,8,285647,254,29
933,2012,241084,17134,0400000US29,9,1001759,260,29
942,2012,173061,13624,0400000US29,600,695643,001,29
942,2012,5180,0,0400000US29,266,28523,212,29
942,2012,6819,877,0400000US29,133,28334,220,29
942,2012,13716,1440,0400000US29,110,54735,230,29
942,2012,12805,1365,0400000US29,50,50706,241,29
942,2012,0,0,0400000US29,16,0,242,29
942,2012,25061,2529,0400000US29,18,113147,251,29
942,2012,24886,955,0400000US29,3,81332,252,29
942,2012,34618,2076,0400000US29,3,150460,254,29
942,2012,0,0,0400000US29,1,0,260,29
001,2012,9881504,1014570,0400000US32,59417,40126669,001,32
001,2012,524773,52742,0400000US32,32413,2728259,212,32
001,2012,629442,73612,0400000US32,11036,2632694,220,32
001,2012,916599,105502,0400000US32,7799,3766620,230,32
001,2012,1356616,149797,0400000US32,5042,5633443,241,32
001,2012,1097941,119058,0400000US32,1728,4511579,242,32
001,2012,1398952,141700,0400000US32,958,5569340,251,32
001,2012,867805,83267,0400000US32,238,3319197,252,32
001,2012,801123,80872,0400000US32,117,3184557,254,32
001,2012,2288253,208020,0400000US32,86,8780980,260,32
910,2012,5676235,528671,0400000US32,19310,22339944,001,32
910,2012,187087,14334,0400000US32,8732,930545,212,32
910,2012,242750,24935,0400000US32,3721,992607,220,32
910,2012,410511,41604,0400000US32,3038,1632334,230,32
910,2012,599897,52483,0400000US32,148,2237324,252,32
910,2012,651189,62731,0400000US32,2111,2685109,241,32
910,2012,637260,61646,0400000US32,886,2554640,242,32
910,2012,864663,79941,0400000US32,543,3403818,251,32
910,2012,581711,52416,0400000US32,75,2272249,254,32
910,2012,1501167,138581,0400000US32,56,5631318,260,32
9111,2012,2009043,235276,0400000US32,24250,8791666,001,32
9111,2012,233812,23240,0400000US32,14696,1252783,212,32
9111,2012,251197,29385,0400000US32,4404,1077873,220,32
9111,2012,322467,38218,0400000US32,2855,1383354,230,32
9111,2012,394308,47570,0400000US32,1619,1686619,241,32
9111,2012,243074,27809,0400000US32,411,1049527,242,32
9111,2012,235672,29717,0400000US32,199,995853,251,32
9111,2012,130885,15175,0400000US32,42,515770,252,32
9111,2012,60388,9335,0400000US32,15,254532,254,32
9111,2012,137240,14827,0400000US32,9,575355,260,32
920,2012,357636,47994,0400000US32,4880,1434206,001,32
920,2012,29816,5862,0400000US32,3555,134847,212,32
920,2012,26966,4997,0400000US32,773,111876,220,32
920,2012,22477,4466,0400000US32,337,94547,230,32
920,2012,26868,4330,0400000US32,149,109675,241,32
920,2012,17280,2842,0400000US32,41,67480,242,32
920,2012,14837,2418,0400000US32,15,58259,251,32
920,2012,0,0,0400000US32,2,0,252,32
920,2012,13303,1956,0400000US32,3,37381,254,32
920,2012,199661,20533,0400000US32,5,794106,260,32
930,2012,1366066,154096,0400000US32,8712,5523932,001,32
930,2012,230423,28675,0400000US32,953,930090,241,32
930,2012,56503,7187,0400000US32,4326,334249,212,32
930,2012,82479,11042,0400000US32,1647,345765,220,32
930,2012,128851,17145,0400000US32,1266,526004,230,32
930,2012,156952,20871,0400000US32,304,661303,242,32
930,2012,203334,22226,0400000US32,153,781607,251,32
930,2012,97609,11536,0400000US32,35,390489,252,32
930,2012,89551,10626,0400000US32,15,331164,254,32
930,2012,320364,24788,0400000US32,13,1223261,260,32
932,2012,323587,36332,0400000US32,2175,1407162,001,32
932,2012,17069,2080,0400000US32,1072,73330,212,32
932,2012,25563,3172,0400000US32,480,102458,220,32
932,2012,30427,3890,0400000US32,290,123572,230,32
932,2012,49381,6006,0400000US32,196,206708,241,32
932,2012,38881,5448,0400000US32,80,159235,242,32
932,2012,64687,6263,0400000US32,41,266491,251,32
932,2012,31391,3211,0400000US32,10,135757,252,32
932,2012,28738,3257,0400000US32,5,179322,254,32
932,2012,0,0,0400000US32,1,0,260,32
933,2012,134879,9736,0400000US32,21,568713,001,32
933,2012,0,0,0400000US32,0,0,212,32
933,2012,0,0,0400000US32,7,0,220,32
933,2012,0,0,0400000US32,0,0,230,32
933,2012,0,0,0400000US32,0,0,241,32
933,2012,3218,315,0400000US32,4,14489,242,32
933,2012,12301,856,0400000US32,5,49325,251,32
933,2012,0,0,0400000US32,0,0,252,32
933,2012,26616,2226,0400000US32,3,106607,254,32
933,2012,0,0,0400000US32,2,0,260,32
942,2012,1866,179,0400000US32,13,6809,230,32
942,2012,14058,2465,0400000US32,69,61046,001,32
942,2012,486,0,0400000US32,32,2505,212,32
942,2012,114,28,0400000US32,4,474,220,32
942,2012,4447,485,0400000US32,14,15242,241,32
942,2012,0,0,0400000US32,2,0,242,32
942,2012,0,0,0400000US32,2,0,251,32
942,2012,0,0,0400000US32,1,0,252,32
942,2012,0,0,0400000US32,1,0,254,32
942,2012,0,0,0400000US32,0,0,260,32
001,2012,5785353,548985,0400000US33,37213,24055321,001,33
001,2012,323323,35799,0400000US33,19889,1640603,212,33
001,2012,436800,49802,0400000US33,7460,1899765,220,33
001,2012,608680,65239,0400000US33,4844,2611305,230,33
001,2012,920886,95365,0400000US33,3173,3905813,241,33
001,2012,680143,68403,0400000US33,1008,2822243,242,33
001,2012,899407,91186,0400000US33,617,3652410,251,33
001,2012,563666,49607,0400000US33,146,2171933,252,33
001,2012,518924,37104,0400000US33,57,2014055,254,33
001,2012,833524,56480,0400000US33,19,3337194,260,33
910,2012,3014984,246073,0400000US33,12944,12021409,001,33
910,2012,128474,10970,0400000US33,5866,609150,212,33
910,2012,190145,18269,0400000US33,2733,808159,220,33
910,2012,286056,27148,0400000US33,2015,1192719,230,33
910,2012,448295,40933,0400000US33,1351,1855967,241,33
910,2012,377970,33894,0400000US33,496,1504178,242,33
910,2012,563482,53525,0400000US33,360,2190528,251,33
910,2012,379226,27185,0400000US33,81,1412045,252,33
910,2012,416958,25600,0400000US33,39,1600702,254,33
910,2012,224378,8549,0400000US33,3,847961,260,33
9111,2012,1292751,137188,0400000US33,9076,5855088,001,33
9111,2012,271221,28986,0400000US33,970,1229855,241,33
9111,2012,83124,8213,0400000US33,4345,482461,212,33
9111,2012,123098,13245,0400000US33,1966,573072,220,33
9111,2012,178217,18685,0400000US33,1369,823714,230,33
9111,2012,172738,17949,0400000US33,273,777032,242,33
9111,2012,162133,16775,0400000US33,116,748415,251,33
9111,2012,61344,9919,0400000US33,29,250746,252,33
9111,2012,15686,2944,0400000US33,5,65943,254,33
9111,2012,0,0,0400000US33,3,0,260,33
920,2012,141940,25078,0400000US33,6925,624775,001,33
920,2012,46607,8712,0400000US33,5342,226446,212,33
920,2012,38521,6941,0400000US33,1072,162241,220,33
920,2012,27967,5004,0400000US33,389,116090,230,33
920,2012,16326,2787,0400000US33,103,67159,241,33
920,2012,4373,851,0400000US33,13,19104,242,33
920,2012,8146,783,0400000US33,6,33735,251,33
920,2012,0,0,0400000US33,0,0,252,33
920,2012,0,0,0400000US33,0,0,254,33
920,2012,0,0,0400000US33,0,0,260,33
930,2012,369974,48624,0400000US33,4925,1574177,001,33
930,2012,36326,4741,0400000US33,2804,194295,212,33
930,2012,44863,6260,0400000US33,936,189649,220,33
930,2012,60898,8386,0400000US33,617,256380,230,33
930,2012,88061,11829,0400000US33,393,354762,241,33
