LFO,YEAR,PAYQTR1,EMP,GEO_ID,ESTAB,PAYANN,EMPSZES,state
930,2017,88481,10402,0400000US31,74,366218,251,31
930,2017,73916,6439,0400000US31,18,301117,252,31
930,2017,17440,2472,0400000US31,4,74420,254,31
930,2017,57470,5404,0400000US31,3,234492,260,31
932,2017,92730,12295,0400000US31,180,379647,242,31
932,2017,1239226,120062,0400000US31,5012,5056971,001,31
932,2017,34327,4942,0400000US31,2561,170926,210,31
932,2017,45805,6269,0400000US31,960,187620,220,31
932,2017,63939,8262,0400000US31,616,261268,230,31
932,2017,120149,14958,0400000US31,497,488790,241,31
932,2017,165048,18752,0400000US31,132,700994,251,31
932,2017,120197,10167,0400000US31,31,480022,252,31
932,2017,209689,12805,0400000US31,19,792881,254,31
932,2017,387342,31612,0400000US31,16,1594823,260,31
933,2017,109546,8008,0400000US31,43,474270,001,31
933,2017,1764,154,0400000US31,4,6978,241,31
933,2017,8420,757,0400000US31,10,35593,242,31
933,2017,38627,3260,0400000US31,21,159334,251,31
933,2017,18789,1828,0400000US31,3,79902,254,31
942,2017,85337,7385,0400000US31,453,369967,001,31
942,2017,3945,354,0400000US31,146,18874,210,31
942,2017,7890,872,0400000US31,125,36834,220,31
942,2017,13719,1414,0400000US31,105,62849,230,31
942,2017,17918,1578,0400000US31,56,76186,241,31
942,2017,10559,874,0400000US31,13,46116,242,31
942,2017,11517,557,0400000US31,4,44782,251,31
942,2017,11325,1126,0400000US31,3,49364,252,31
001,2017,1133662,118792,0400000US32,8799,4723290,230,32
001,2017,12514140,1191625,0400000US32,66430,50960493,001,32
001,2017,643688,56277,0400000US32,35570,3398631,210,32
001,2017,781768,81322,0400000US32,12106,3236510,220,32
001,2017,2915205,245815,0400000US32,102,11366735,260,32
001,2017,1705821,184788,0400000US32,6194,7015430,241,32
001,2017,1399734,138081,0400000US32,2029,5703199,242,32
001,2017,1869088,180961,0400000US32,1218,7468350,251,32
001,2017,1129428,97234,0400000US32,281,4386858,252,32
001,2017,935746,88355,0400000US32,131,3661490,254,32
9101,2017,6645647,571438,0400000US32,17996,26111507,001,32
9101,2017,211608,13409,0400000US32,7807,1033694,210,32
9101,2017,267460,22477,0400000US32,3341,1064680,220,32
9101,2017,442098,39757,0400000US32,2937,1797060,230,32
9101,2017,692678,62290,0400000US32,2080,2745495,241,32
9101,2017,729019,60672,0400000US32,874,2863015,242,32
9101,2017,1085136,93017,0400000US32,633,4225330,251,32
9101,2017,784538,61518,0400000US32,174,2976330,252,32
9101,2017,639331,55951,0400000US32,82,2534751,254,32
9101,2017,1793779,162347,0400000US32,68,6871152,260,32
9111,2017,2879267,312321,0400000US32,30423,12650589,001,32
9111,2017,303168,26891,0400000US32,18088,1675323,210,32
9111,2017,339977,37090,0400000US32,5508,1460861,220,32
9111,2017,443425,47423,0400000US32,3543,1913933,230,32
9111,2017,585368,68846,0400000US32,2326,2533249,241,32
9111,2017,349223,39049,0400000US32,585,1493564,242,32
9111,2017,391772,43966,0400000US32,294,1684094,251,32
9111,2017,141054,17210,0400000US32,51,580591,252,32
9111,2017,58173,11547,0400000US32,19,239872,254,32
9111,2017,267107,20299,0400000US32,9,1069102,260,32
920,2017,546830,64230,0400000US32,5590,2215779,001,32
920,2017,39182,6082,0400000US32,3852,197176,210,32
920,2017,38356,6136,0400000US32,940,156485,220,32
920,2017,32997,5553,0400000US32,425,133382,230,32
920,2017,44839,6809,0400000US32,233,186178,241,32
920,2017,53999,5864,0400000US32,85,209805,242,32
920,2017,55385,5807,0400000US32,36,218779,251,32
920,2017,22461,2830,0400000US32,9,89487,252,32
920,2017,24427,2701,0400000US32,4,86664,254,32
930,2017,104433,12212,0400000US32,1805,428870,220,32
920,2017,235184,22448,0400000US32,6,937823,260,32
930,2017,1745784,185612,0400000US32,9918,7162199,001,32
930,2017,67516,7564,0400000US32,4606,386804,210,32
930,2017,178207,21772,0400000US32,1575,725858,230,32
930,2017,313966,38955,0400000US32,1296,1266499,241,32
930,2017,205966,24751,0400000US32,369,891216,242,32
930,2017,256611,29772,0400000US32,197,1022480,251,32
930,2017,126366,13055,0400000US32,39,523206,252,32
930,2017,152695,12659,0400000US32,19,558576,254,32
930,2017,340024,24872,0400000US32,12,1358690,260,32
932,2017,484702,44746,0400000US32,2346,1953789,001,32
932,2017,20445,2216,0400000US32,1159,96539,210,32
932,2017,28258,3174,0400000US32,478,110691,220,32
932,2017,34373,4114,0400000US32,307,143238,230,32
932,2017,60349,6844,0400000US32,227,249390,241,32
932,2017,57821,7345,0400000US32,110,230086,242,32
932,2017,64495,7192,0400000US32,49,253794,251,32
932,2017,55009,2621,0400000US32,8,217244,252,32
932,2017,48292,3172,0400000US32,4,187752,254,32
932,2017,115660,8068,0400000US32,4,465055,260,32
933,2017,189912,10011,0400000US32,22,772908,001,32
933,2017,0,0,0400000US32,6,0,220,32
933,2017,1877,184,0400000US32,3,7683,242,32
933,2017,11543,680,0400000US32,5,45793,251,32
933,2017,163451,7781,0400000US32,3,664913,260,32
942,2017,21998,3267,0400000US32,135,93722,001,32
942,2017,1686,109,0400000US32,56,8764,210,32
942,2017,2879,188,0400000US32,28,13340,220,32
942,2017,2562,173,0400000US32,12,9819,230,32
942,2017,7979,998,0400000US32,31,32176,241,32
942,2017,1829,216,0400000US32,3,7830,242,32
942,2017,4146,527,0400000US32,4,18080,251,32
001,2017,735970,71168,0400000US33,5247,3203921,230,33
001,2017,7517430,603923,0400000US33,38371,30634092,001,33
001,2017,374217,34792,0400000US33,20019,1875285,210,33
001,2017,508348,50161,0400000US33,7507,2216507,220,33
001,2017,1167095,106950,0400000US33,3573,4933910,241,33
001,2017,892298,78038,0400000US33,1139,3766865,242,33
001,2017,1200974,94982,0400000US33,643,4780202,251,33
001,2017,852215,58530,0400000US33,171,3168082,252,33
001,2017,442014,28848,0400000US33,43,1627812,254,33
001,2017,1344299,80454,0400000US33,29,5061508,260,33
9101,2017,3614196,236541,0400000US33,11080,13934913,001,33
9101,2017,141198,8499,0400000US33,4488,607008,210,33
9101,2017,437979,34304,0400000US33,494,1775510,242,33
9101,2017,199446,16502,0400000US33,2445,837580,220,33
9101,2017,313540,25442,0400000US33,1860,1333510,230,33
9101,2017,515902,40427,0400000US33,1331,2082945,241,33
9101,2017,731770,51066,0400000US33,344,2794387,251,33
9101,2017,549133,29952,0400000US33,88,1936335,252,33
9101,2017,306613,14865,0400000US33,22,1078953,254,33
9101,2017,418615,15484,0400000US33,8,1488685,260,33
9111,2017,1803502,152903,0400000US33,10498,7997858,001,33
9111,2017,99240,9217,0400000US33,5255,606703,210,33
9111,2017,153500,14057,0400000US33,2091,717551,220,33
9111,2017,220125,20713,0400000US33,1537,1020692,230,33
9111,2017,370805,34066,0400000US33,1145,1681215,241,33
9111,2017,246886,20943,0400000US33,315,1139688,242,33
9111,2017,233885,18708,0400000US33,131,1018833,251,33
9111,2017,63645,4962,0400000US33,15,268046,252,33
9111,2017,27894,2937,0400000US33,4,123435,254,33
9111,2017,387522,27300,0400000US33,5,1421695,260,33
920,2017,312010,45236,0400000US33,7583,1354202,001,33
920,2017,58800,8862,0400000US33,5641,290433,210,33
920,2017,50809,7743,0400000US33,1198,218258,220,33
920,2017,40981,6309,0400000US33,483,176630,230,33
920,2017,31471,4792,0400000US33,174,134321,241,33
920,2017,22807,2433,0400000US33,37,95381,242,33
920,2017,16659,3286,0400000US33,21,67931,251,33
920,2017,53937,8296,0400000US33,24,221776,252,33
920,2017,0,0,0400000US33,4,0,254,33
930,2017,549505,63993,0400000US33,5690,2342527,001,33
930,2017,134083,16567,0400000US33,558,564011,241,33
930,2017,43505,5023,0400000US33,3043,234138,210,33
930,2017,53861,6951,0400000US33,1034,233749,220,33
930,2017,87856,11229,0400000US33,820,373412,230,33
930,2017,110564,11701,0400000US33,170,455272,242,33
930,2017,81440,8033,0400000US33,54,336665,251,33
930,2017,35767,3118,0400000US33,9,134088,252,33
932,2017,71527,7180,0400000US33,525,291479,230,33
932,2017,1184057,101164,0400000US33,3370,4777621,001,33
932,2017,30261,3039,0400000US33,1533,131267,210,33
932,2017,48685,4600,0400000US33,697,200680,220,33
932,2017,112089,10627,0400000US33,351,460364,241,33
932,2017,71710,8315,0400000US33,118,291487,242,33
932,2017,132364,13385,0400000US33,89,543353,251,33
932,2017,137364,11588,0400000US33,33,553358,252,33
932,2017,67039,5885,0400000US33,9,259351,254,33
932,2017,513018,36545,0400000US33,15,2046282,260,33
933,2017,30841,2192,0400000US33,79,128855,001,33
933,2017,0,0,0400000US33,22,0,210,33
933,2017,0,0,0400000US33,36,0,220,33
933,2017,0,0,0400000US33,11,0,230,33
933,2017,0,0,0400000US33,8,0,241,33
942,2017,23319,1894,0400000US33,71,98116,001,33
942,2017,610,64,0400000US33,37,3027,210,33
942,2017,437,38,0400000US33,6,1640,220,33
942,2017,1098,133,0400000US33,11,4781,230,33
942,2017,1597,199,0400000US33,6,5629,241,33
942,2017,2352,342,0400000US33,5,9527,242,33
001,2017,7319458,602528,0400000US34,19955,29657550,241,34
942,2017,4856,504,0400000US33,4,19033,251,33
001,2017,57776385,3679443,0400000US34,233907,220310440,001,34
001,2017,2385173,225244,0400000US34,132265,11899948,210,34
001,2017,2938777,274458,0400000US34,41524,12278695,220,34
001,2017,4278814,373893,0400000US34,27782,17737666,230,34
001,2017,6439357,458706,0400000US34,6697,25136513,242,34
001,2017,9526398,615685,0400000US34,4040,36210977,251,34
001,2017,6898100,342069,0400000US34,1024,24948293,252,34
001,2017,5458753,242162,0400000US34,366,19082883,254,34
9101,2017,1097850,80358,0400000US34,12145,4264208,220,34
001,2017,12531555,544698,0400000US34,254,43357915,260,34
9101,2017,33848955,1546784,0400000US34,63435,118563485,001,34
9101,2017,820885,53794,0400000US34,29802,3757364,210,34
9101,2017,1702946,120463,0400000US34,8945,6577508,230,34
9101,2017,3168734,209729,0400000US34,6874,12060967,241,34
9101,2017,3434593,186477,0400000US34,2708,12522569,242,34
9101,2017,8590427,246576,0400000US34,124,27359043,260,34
9101,2017,5949279,314403,0400000US34,2051,21491984,251,34
9101,2017,4944873,192700,0400000US34,572,16903082,252,34
9101,2017,4139368,142284,0400000US34,214,13626760,254,34
9111,2017,10869098,944249,0400000US34,81494,47969788,001,34
9111,2017,856531,80076,0400000US34,46456,4542228,210,34
9111,2017,1059120,98709,0400000US34,14927,4735349,220,34
9111,2017,1514048,134839,0400000US34,9995,6795858,230,34
9111,2017,2419392,207918,0400000US34,6941,10561921,241,34
9111,2017,1626788,134880,0400000US34,1986,7005515,242,34
9111,2017,1763012,136788,0400000US34,905,7443622,251,34
9111,2017,847563,67644,0400000US34,204,3559578,252,34
9111,2017,390635,38071,0400000US34,56,1666753,254,34
9111,2017,392009,45324,0400000US34,24,1658964,260,34
920,2017,1380540,154305,0400000US34,32965,5904281,001,34
920,2017,255116,40086,0400000US34,25991,1289717,210,34
920,2017,187608,28383,0400000US34,4405,794339,220,34
920,2017,146287,20720,0400000US34,1624,620388,230,34
920,2017,188823,18648,0400000US34,644,690239,241,34
920,2017,106582,11675,0400000US34,168,471477,242,34
920,2017,185986,13611,0400000US34,95,687284,251,34
920,2017,97912,6974,0400000US34,22,428728,252,34
930,2017,350864,39711,0400000US34,23856,1824476,210,34
920,2017,126699,7431,0400000US34,12,559041,254,34
920,2017,85527,6777,0400000US34,4,363068,260,34
930,2017,6334870,583002,0400000US34,42046,26112606,001,34
930,2017,432502,48364,0400000US34,7255,1831573,220,34
930,2017,671246,68098,0400000US34,5016,2757659,230,34
930,2017,1127021,118310,0400000US34,3928,4669634,241,34
930,2017,851907,81830,0400000US34,1202,3453924,242,34
930,2017,1016284,90574,0400000US34,597,4155412,251,34
930,2017,602244,39785,0400000US34,122,2421964,252,34
930,2017,418767,24986,0400000US34,40,1684639,254,34
930,2017,864035,71344,0400000US34,30,3313325,260,34
932,2017,4885087,420552,0400000US34,13635,19608733,001,34
932,2017,99320,11360,0400000US34,6047,475209,210,34
932,2017,404830,42477,0400000US34,614,1623661,242,34
932,2017,156824,18306,0400000US34,2741,634031,220,34
932,2017,233896,28991,0400000US34,2145,946087,230,34
932,2017,399756,46069,0400000US34,1507,1614747,241,34
932,2017,591729,58997,0400000US34,383,2347250,251,34
932,2017,334562,32079,0400000US34,96,1335007,252,34
932,2017,335431,26437,0400000US34,39,1346498,254,34
932,2017,2328739,155836,0400000US34,63,9286243,260,34
933,2017,283663,19414,0400000US34,15,1418594,001,34
933,2017,20560,1103,0400000US34,3,86760,252,34
933,2017,251792,17627,0400000US34,8,1284948,260,34
942,2017,174172,11137,0400000US34,317,732953,001,34
942,2017,2457,217,0400000US34,113,10954,210,34
942,2017,4873,338,0400000US34,51,19195,220,34
942,2017,10026,746,0400000US34,55,38567,230,34
942,2017,15732,1854,0400000US34,61,60042,241,34
942,2017,11094,1265,0400000US34,18,43577,242,34
942,2017,20108,1312,0400000US34,9,85425,251,34
001,2017,725347,85163,0400000US35,6289,3011332,230,35
942,2017,0,0,0400000US34,5,0,252,34
942,2017,0,0,0400000US34,4,0,254,34
001,2017,6338295,626466,0400000US35,44039,25723101,001,35
001,2017,362285,39751,0400000US35,22708,1685320,210,35
001,2017,491131,57712,0400000US35,8687,2019927,220,35
001,2017,1094748,125679,0400000US35,4195,4535718,241,35
001,2017,745833,86668,0400000US35,1283,3069585,242,35
001,2017,971906,96030,0400000US35,655,3990035,251,35
001,2017,589199,52950,0400000US35,159,2236203,252,35
001,2017,347751,29947,0400000US35,45,1327961,254,35
001,2017,1010095,52566,0400000US35,18,3847020,260,35
9101,2017,2864034,253108,0400000US35,11499,11256722,001,35
9101,2017,111258,8439,0400000US35,4216,468394,210,35
9101,2017,180102,17993,0400000US35,2674,708923,220,35
9101,2017,289694,29172,0400000US35,2152,1174273,230,35
9101,2017,466874,44621,0400000US35,1482,1872618,241,35
9101,2017,343507,35610,0400000US35,522,1382841,242,35
9101,2017,530542,49046,0400000US35,329,2093543,251,35
9101,2017,395954,32020,0400000US35,95,1474947,252,35
9101,2017,162925,13760,0400000US35,21,607152,254,35
9101,2017,383178,22447,0400000US35,8,1474031,260,35
9111,2017,1425338,169717,0400000US35,17083,6222335,001,35
9111,2017,146461,15673,0400000US35,9461,714574,210,35
9111,2017,189723,21814,0400000US35,3300,814879,220,35
